sim,sample_size,sensitivity,specificity,misrate,p,p_min,p_max,overall_or,or_t,theta0,theta1_true,theta1,virus
10000,107,0.975,0.975,0.52,0.0399,0.0360632185357185,0.0437367814642815,0.636840112286232,0.646464646464646,0.925233644859813,0.888888888888889,0.887398753894081,EBV
10000,107,0.975,0.975,0.53,0.0407,0.0368265602283888,0.0445734397716112,0.639047443515425,0.646464646464646,0.925233644859813,0.888888888888889,0.887744029075805,EBV
10000,107,0.975,0.975,0.54,0.043,0.0390233938731076,0.0469766061268924,0.641268395188781,0.646464646464646,0.925233644859813,0.888888888888889,0.888089304257528,EBV
10000,107,0.975,0.975,0.55,0.0378,0.0340614692526124,0.0415385307473876,0.643503093764873,0.646464646464646,0.925233644859813,0.888888888888889,0.888434579439252,EBV
10000,107,0.975,0.975,0.56,0.0401,0.0362540152063685,0.0439459847936315,0.645751667272605,0.646464646464646,0.925233644859813,0.888888888888889,0.888779854620976,EBV
10000,107,0.975,0.975,0.57,0.0359,0.0322530429695778,0.0395469570304222,0.648014245335654,0.646464646464646,0.925233644859813,0.888888888888889,0.8891251298027,EBV
10000,107,0.975,0.975,0.58,0.0378,0.0340614692526124,0.0415385307473876,0.650290959197386,0.646464646464646,0.925233644859813,0.888888888888889,0.889470404984424,EBV
10000,107,0.975,0.975,0.59,0.0372,0.0334901026654893,0.0409098973345107,0.652581941746231,0.646464646464646,0.925233644859813,0.888888888888889,0.889815680166147,EBV
10000,107,0.975,0.975,0.6,0.0386,0.0348236860590482,0.0423763139409518,0.654887327541546,0.646464646464646,0.925233644859813,0.888888888888889,0.890160955347871,EBV
10000,107,0.975,0.975,0.61,0.0372,0.0334901026654893,0.0409098973345107,0.657207252839944,0.646464646464646,0.925233644859813,0.888888888888889,0.890506230529595,EBV
10000,107,0.975,0.975,0.62,0.0327,0.029213602906466,0.036186397093534,0.659541855622153,0.646464646464646,0.925233644859813,0.888888888888889,0.890851505711319,EBV
10000,107,0.975,0.975,0.63,0.0372,0.0334901026654893,0.0409098973345107,0.661891275620368,0.646464646464646,0.925233644859813,0.888888888888889,0.891196780893042,EBV
10000,107,0.975,0.975,0.64,0.0384,0.0346330902073397,0.0421669097926603,0.664255654346132,0.646464646464646,0.925233644859813,0.888888888888889,0.891542056074766,EBV
10000,107,0.975,0.975,0.65,0.0348,0.0312073024383284,0.0383926975616716,0.666635135118747,0.646464646464646,0.925233644859813,0.888888888888889,0.89188733125649,EBV
10000,107,0.975,0.975,0.66,0.0365,0.0328238377387649,0.0401761622612351,0.669029863094229,0.646464646464646,0.925233644859813,0.888888888888889,0.892232606438214,EBV
