sim,sample_size,sensitivity,specificity,misrate,p,p_min,p_max,overall_or,or_t,theta0,theta1_true,theta1,snp
10000,402,1,1,0.82,0.0533,0.048896559081831,0.057703440918169,1.10861372010891,1.62895622895623,0.082089552238806,0.127155172413793,0.0902013638703037,PTPN22
10000,402,1,1,0.83,0.0484,0.0441930022655904,0.0526069977344096,1.10252883830186,1.62895622895623,0.082089552238806,0.127155172413793,0.0897507076685538,PTPN22
10000,402,1,1,0.84,0.0484,0.0441930022655904,0.0526069977344096,1.09644997865333,1.62895622895623,0.082089552238806,0.127155172413793,0.089300051466804,PTPN22
10000,402,1,1,0.85,0.0467,0.0425638563133404,0.0508361436866596,1.0903771322276,1.62895622895623,0.082089552238806,0.127155172413793,0.0888493952650541,PTPN22
10000,402,1,1,0.86,0.0433,0.0393101716143955,0.0472898283856046,1.08431029010665,1.62895622895623,0.082089552238806,0.127155172413793,0.0883987390633042,PTPN22
10000,402,1,1,0.87,0.0465,0.042372289731504,0.050627710268496,1.07824944339008,1.62895622895623,0.082089552238806,0.127155172413793,0.0879480828615543,PTPN22
10000,402,1,1,0.88,0.0447,0.0406491512200717,0.0487508487799283,1.07219458319505,1.62895622895623,0.082089552238806,0.127155172413793,0.0874974266598045,PTPN22
10000,402,1,1,0.89,0.0418,0.0378768166552277,0.0457231833447723,1.0661457006563,1.62895622895623,0.082089552238806,0.127155172413793,0.0870467704580546,PTPN22
10000,402,1,1,0.9,0.0399,0.0360632185357185,0.0437367814642815,1.06010278692603,1.62895622895623,0.082089552238806,0.127155172413793,0.0865961142563047,PTPN22
10000,402,1,1,0.91,0.043,0.0390233938731076,0.0469766061268924,1.0540658331739,1.62895622895623,0.082089552238806,0.127155172413793,0.0861454580545549,PTPN22
10000,402,1,1,0.92,0.0406,0.0367311200449928,0.0444688799550072,1.04803483058699,1.62895622895623,0.082089552238806,0.127155172413793,0.085694801852805,PTPN22
10000,402,1,1,0.93,0.042,0.0380678526815339,0.0459321473184662,1.04200977036975,1.62895622895623,0.082089552238806,0.127155172413793,0.0852441456510551,PTPN22
10000,402,1,1,0.94,0.0387,0.0349189942806707,0.0424810057193293,1.03599064374393,1.62895622895623,0.082089552238806,0.127155172413793,0.0847934894493052,PTPN22
10000,402,1,1,0.95,0.0347,0.0311122822345742,0.0382877177654258,1.02997744194859,1.62895622895623,0.082089552238806,0.127155172413793,0.0843428332475554,PTPN22
10000,402,1,1,0.96,0.0358,0.0321579369695914,0.0394420630304086,1.02397015624,1.62895622895623,0.082089552238806,0.127155172413793,0.0838921770458055,PTPN22
10000,402,1,1,0.97,0.036,0.0323481565805095,0.0396518434194905,1.01796877789167,1.62895622895623,0.082089552238806,0.127155172413793,0.0834415208440556,PTPN22
10000,402,1,1,0.98,0.0385,0.0347283846927202,0.0422716153072798,1.01197329819421,1.62895622895623,0.082089552238806,0.127155172413793,0.0829908646423058,PTPN22
10000,402,1,1,0.99,0.0352,0.0315874625350966,0.0388125374649034,1.00598370845538,1.62895622895623,0.082089552238806,0.127155172413793,0.0825402084405559,PTPN22
10000,402,1,1,1,0.0366,0.0329189963819115,0.0402810036180885,1,1.62895622895623,0.082089552238806,0.127155172413793,0.082089552238806,PTPN22
10000,402,1,1,0,0.8521,0.845140921262531,0.859059078737469,1.53899186256781,1.53899186256781,0.557213930348259,0.65948275862069,0.65948275862069,CTLA4
10000,402,1,1,0.01,0.8474,0.840350734348259,0.854449265651741,1.53200415578234,1.53899186256781,0.557213930348259,0.65948275862069,0.658460070337965,CTLA4
10000,402,1,1,0.02,0.8384,0.831184462407604,0.845615537592396,1.52505817127175,1.53899186256781,0.557213930348259,0.65948275862069,0.657437382055241,CTLA4
10000,402,1,1,0.03,0.8279,0.820500510519675,0.835299489480325,1.51815353647455,1.53899186256781,0.557213930348259,0.65948275862069,0.656414693772517,CTLA4
10000,402,1,1,0.04,0.8262,0.818771692694236,0.833628307305765,1.51128988325188,1.53899186256781,0.557213930348259,0.65948275862069,0.655392005489792,CTLA4
10000,402,1,1,0.05,0.8157,0.808099357961342,0.823300642038658,1.50446684782199,1.53899186256781,0.557213930348259,0.65948275862069,0.654369317207068,CTLA4
10000,402,1,1,0.06,0.8078,0.800075844705331,0.815524155294669,1.49768407069604,1.53899186256781,0.557213930348259,0.65948275862069,0.653346628924344,CTLA4
10000,402,1,1,0.07,0.7979,0.790028096347843,0.805771903652157,1.49094119661492,1.53899186256781,0.557213930348259,0.65948275862069,0.652323940641619,CTLA4
10000,402,1,1,0.08,0.7903,0.782319729971372,0.798280270028628,1.48423787448723,1.53899186256781,0.557213930348259,0.65948275862069,0.651301252358895,CTLA4
10000,402,1,1,0.09,0.7835,0.77542633302793,0.79157366697207,1.47757375732836,1.53899186256781,0.557213930348259,0.65948275862069,0.650278564076171,CTLA4
10000,402,1,1,0.1,0.7707,0.762459243389838,0.778940756610163,1.4709485022006,1.53899186256781,0.557213930348259,0.65948275862069,0.649255875793446,CTLA4
10000,402,1,1,0.11,0.7599,0.75152669939358,0.76827330060642,1.46436177015432,1.53899186256781,0.557213930348259,0.65948275862069,0.648233187510722,CTLA4
10000,402,1,1,0.12,0.7467,0.738174633635719,0.755225366364281,1.45781322617015,1.53899186256781,0.557213930348259,0.65948275862069,0.647210499227998,CTLA4
10000,402,1,1,0.13,0.7386,0.729986496710471,0.747213503289529,1.45130253910222,1.53899186256781,0.557213930348259,0.65948275862069,0.646187810945274,CTLA4
10000,402,1,1,0.14,0.724,0.715237133310667,0.732762866689333,1.44482938162229,1.53899186256781,0.557213930348259,0.65948275862069,0.645165122662549,CTLA4
10000,402,1,1,0.15,0.7176,0.708775381449149,0.726424618550852,1.43839343016491,1.53899186256781,0.557213930348259,0.65948275862069,0.644142434379825,CTLA4
10000,402,1,1,0.16,0.7083,0.69938955864703,0.71721044135297,1.43199436487354,1.53899186256781,0.557213930348259,0.65948275862069,0.643119746097101,CTLA4
10000,402,1,1,0.17,0.7032,0.694244419130102,0.712155580869898,1.42563186954749,1.53899186256781,0.557213930348259,0.65948275862069,0.642097057814376,CTLA4
10000,402,1,1,0.18,0.6936,0.684563061986826,0.702636938013174,1.41930563158992,1.53899186256781,0.557213930348259,0.65948275862069,0.641074369531652,CTLA4
10000,402,1,1,0.19,0.6783,0.669142881810052,0.687457118189949,1.41301534195656,1.53899186256781,0.557213930348259,0.65948275862069,0.640051681248928,CTLA4
10000,402,1,1,0.2,0.6659,0.656653760768884,0.675146239231116,1.40676069510547,1.53899186256781,0.557213930348259,0.65948275862069,0.639028992966203,CTLA4
10000,402,1,1,0.21,0.6563,0.646989706996818,0.665610293003182,1.40054138894749,1.53899186256781,0.557213930348259,0.65948275862069,0.638006304683479,CTLA4
10000,402,1,1,0.22,0.6404,0.63099285401282,0.649807145987181,1.39435712479765,1.53899186256781,0.557213930348259,0.65948275862069,0.636983616400755,CTLA4
10000,402,1,1,0.23,0.6212,0.611690819538961,0.630709180461039,1.38820760732734,1.53899186256781,0.557213930348259,0.65948275862069,0.635960928118031,CTLA4
