sim,sample_size,sensitivity,specificity,misrate,p,p_min,p_max,overall_or,or_t,theta0,theta1_true,theta1,snp
10000,402,1,1,0.68,0.1693,0.161948550725467,0.176651449274533,1.14322665147791,1.53899186256781,0.557213930348259,0.65948275862069,0.589939955395437,CTLA4
10000,402,1,1,0.69,0.1572,0.150064721729306,0.164335278270694,1.13840563546005,1.53899186256781,0.557213930348259,0.65948275862069,0.588917267112712,CTLA4
10000,402,1,1,0.7,0.1492,0.142215737836571,0.156184262163429,1.13360854728366,1.53899186256781,0.557213930348259,0.65948275862069,0.587894578829988,CTLA4
10000,402,1,1,0.71,0.141,0.134177736036783,0.147822263963217,1.12883520925041,1.53899186256781,0.557213930348259,0.65948275862069,0.586871890547264,CTLA4
10000,402,1,1,0.72,0.1308,0.124190233594311,0.137409766405689,1.12408544541721,1.53899186256781,0.557213930348259,0.65948275862069,0.58584920226454,CTLA4
10000,402,1,1,0.73,0.1326,0.125951803435497,0.139248196564503,1.11935908157452,1.53899186256781,0.557213930348259,0.65948275862069,0.584826513981815,CTLA4
10000,402,1,1,0.74,0.1229,0.116463898602349,0.129336101397651,1.11465594522511,1.53899186256781,0.557213930348259,0.65948275862069,0.583803825699091,CTLA4
10000,402,1,1,0.75,0.1156,0.109332047961795,0.121867952038205,1.10997586556306,1.53899186256781,0.557213930348259,0.65948275862069,0.582781137416367,CTLA4
10000,402,1,1,0.76,0.1131,0.106891438169978,0.119308561830022,1.10531867345306,1.53899186256781,0.557213930348259,0.65948275862069,0.581758449133642,CTLA4
10000,402,1,1,0.77,0.1033,0.0973338230997915,0.109266176900208,1.10068420141006,1.53899186256781,0.557213930348259,0.65948275862069,0.580735760850918,CTLA4
10000,402,1,1,0.78,0.0983,0.0924637998907931,0.104136200109207,1.09607228357917,1.53899186256781,0.557213930348259,0.65948275862069,0.579713072568194,CTLA4
10000,402,1,1,0.79,0.0998,0.0939243332550564,0.105675666744944,1.0914827557159,1.53899186256781,0.557213930348259,0.65948275862069,0.578690384285469,CTLA4
10000,402,1,1,0.8,0.097,0.0911983420162828,0.102801657983717,1.08691545516664,1.53899186256781,0.557213930348259,0.65948275862069,0.577667696002745,CTLA4
10000,402,1,1,0.81,0.0847,0.0792418455978621,0.0901581544021379,1.08237022084946,1.53899186256781,0.557213930348259,0.65948275862069,0.576645007720021,CTLA4
10000,402,1,1,0.82,0.0795,0.0741970462259672,0.0848029537740328,1.07784689323516,1.53899186256781,0.557213930348259,0.65948275862069,0.575622319437296,CTLA4
10000,402,1,1,0.83,0.0847,0.0792418455978621,0.0901581544021379,1.07334531432861,1.53899186256781,0.557213930348259,0.65948275862069,0.574599631154572,CTLA4
10000,402,1,1,0.84,0.0805,0.0751666978630203,0.0858333021369797,1.06886532765036,1.53899186256781,0.557213930348259,0.65948275862069,0.573576942871848,CTLA4
10000,402,1,1,0.85,0.0745,0.069352590395568,0.079647409604432,1.06440677821851,1.53899186256781,0.557213930348259,0.65948275862069,0.572554254589124,CTLA4
10000,402,1,1,0.86,0.067,0.0620988205505424,0.0719011794494576,1.05996951253082,1.53899186256781,0.557213930348259,0.65948275862069,0.571531566306399,CTLA4
10000,402,1,1,0.87,0.0667,0.061809019509215,0.071590980490785,1.05555337854711,1.53899186256781,0.557213930348259,0.65948275862069,0.570508878023675,CTLA4
10000,402,1,1,0.88,0.0676,0.0626785071212974,0.0725214928787026,1.05115822567189,1.53899186256781,0.557213930348259,0.65948275862069,0.569486189740951,CTLA4
10000,402,1,1,0.89,0.0634,0.0586231226971392,0.0681768773028608,1.04678390473725,1.53899186256781,0.557213930348259,0.65948275862069,0.568463501458226,CTLA4
10000,402,1,1,0.9,0.0613,0.0565976383504368,0.0660023616495632,1.04243026798595,1.53899186256781,0.557213930348259,0.65948275862069,0.567440813175502,CTLA4
10000,402,1,1,0.91,0.0584,0.0538031320420106,0.0629968679579894,1.03809716905484,1.53899186256781,0.557213930348259,0.65948275862069,0.566418124892778,CTLA4
10000,402,1,1,0.92,0.0572,0.05264770726101,0.06175229273899,1.0337844629584,1.53899186256781,0.557213930348259,0.65948275862069,0.565395436610053,CTLA4
10000,402,1,1,0.93,0.0554,0.0509156321157491,0.0598843678842509,1.02949200607261,1.53899186256781,0.557213930348259,0.65948275862069,0.564372748327329,CTLA4
10000,402,1,1,0.94,0.053,0.0486082733093201,0.0573917266906799,1.02521965611898,1.53899186256781,0.557213930348259,0.65948275862069,0.563350060044605,CTLA4
10000,402,1,1,0.95,0.0527,0.0483200267624635,0.0570799732375365,1.02096727214886,1.53899186256781,0.557213930348259,0.65948275862069,0.562327371761881,CTLA4
10000,402,1,1,0.96,0.0518,0.047455525664739,0.056144474335261,1.01673471452789,1.53899186256781,0.557213930348259,0.65948275862069,0.561304683479156,CTLA4
10000,402,1,1,0.97,0.052,0.0476476058177303,0.0563523941822697,1.01252184492078,1.53899186256781,0.557213930348259,0.65948275862069,0.560281995196432,CTLA4
10000,402,1,1,0.98,0.0533,0.048896559081831,0.057703440918169,1.00832852627618,1.53899186256781,0.557213930348259,0.65948275862069,0.559259306913708,CTLA4
10000,402,1,1,0.99,0.0508,0.0464953970245351,0.0551046029754649,1.00415462281185,1.53899186256781,0.557213930348259,0.65948275862069,0.558236618630983,CTLA4
10000,402,1,1,1,0.0489,0.0446724388225687,0.0531275611774313,1,1.53899186256781,0.557213930348259,0.65948275862069,0.557213930348259,CTLA4
10000,402,1,1,0,0.0729,0.0678037651273484,0.0779962348726516,0.937686939182453,0.937686939182453,0.507462686567164,0.491379310344828,0.491379310344828,IRF5
10000,402,1,1,0.01,0.0758,0.0706115221679079,0.0809884778320921,0.93829055630603,0.937686939182453,0.507462686567164,0.491379310344828,0.491540144107051,IRF5
10000,402,1,1,0.02,0.0764,0.0711927189047573,0.0816072810952428,0.938894555417408,0.937686939182453,0.507462686567164,0.491379310344828,0.491700977869274,IRF5
10000,402,1,1,0.03,0.0752,0.0700304205834831,0.0803695794165169,0.939498936879303,0.937686939182453,0.507462686567164,0.491379310344828,0.491861811631498,IRF5
10000,402,1,1,0.04,0.0717,0.0666426136308875,0.0767573863691125,0.94010370105489,0.937686939182453,0.507462686567164,0.491379310344828,0.492022645393721,IRF5
10000,402,1,1,0.05,0.0733,0.0681909053375388,0.0784090946624612,0.940708848307804,0.937686939182453,0.507462686567164,0.491379310344828,0.492183479155944,IRF5
10000,402,1,1,0.06,0.0747,0.0695462427040283,0.0798537572959717,0.94131437900214,0.937686939182453,0.507462686567164,0.491379310344828,0.492344312918168,IRF5
10000,402,1,1,0.07,0.0717,0.0666426136308875,0.0767573863691125,0.941920293502455,0.937686939182453,0.507462686567164,0.491379310344828,0.492505146680391,IRF5
10000,402,1,1,0.08,0.0773,0.0720646901795001,0.0825353098204999,0.94252659217377,0.937686939182453,0.507462686567164,0.491379310344828,0.492665980442614,IRF5
10000,402,1,1,0.09,0.0721,0.0670296189309404,0.0771703810690596,0.943133275381568,0.937686939182453,0.507462686567164,0.491379310344828,0.492826814204838,IRF5
10000,402,1,1,0.1,0.0757,0.0705146652679981,0.0808853347320019,0.943740343491794,0.937686939182453,0.507462686567164,0.491379310344828,0.492987647967061,IRF5
10000,402,1,1,0.11,0.0718,0.0667393606886528,0.0768606393113473,0.944347796870859,0.937686939182453,0.507462686567164,0.491379310344828,0.493148481729285,IRF5
10000,402,1,1,0.12,0.0704,0.0653851636206288,0.0754148363793712,0.944955635885639,0.937686939182453,0.507462686567164,0.491379310344828,0.493309315491508,IRF5
10000,402,1,1,0.13,0.0748,0.0696430729060366,0.0799569270939634,0.945563860903478,0.937686939182453,0.507462686567164,0.491379310344828,0.493470149253731,IRF5
10000,402,1,1,0.14,0.0708,0.0657720192065524,0.0758279807934476,0.946172472292183,0.937686939182453,0.507462686567164,0.491379310344828,0.493630983015955,IRF5
10000,402,1,1,0.15,0.0696,0.0646115933294484,0.0745884066705516,0.946781470420029,0.937686939182453,0.507462686567164,0.491379310344828,0.493791816778178,IRF5
10000,402,1,1,0.16,0.0684,0.0634515957477559,0.0733484042522442,0.947390855655764,0.937686939182453,0.507462686567164,0.491379310344828,0.493952650540401,IRF5
10000,402,1,1,0.17,0.0673,0.0623886498128913,0.0722113501871087,0.948000628368598,0.937686939182453,0.507462686567164,0.491379310344828,0.494113484302625,IRF5
10000,402,1,1,0.18,0.0684,0.0634515957477559,0.0733484042522442,0.948610788928216,0.937686939182453,0.507462686567164,0.491379310344828,0.494274318064848,IRF5
10000,402,1,1,0.19,0.0687,0.0637415544254978,0.0736584455745022,0.949221337704771,0.937686939182453,0.507462686567164,0.491379310344828,0.494435151827072,IRF5
10000,402,1,1,0.2,0.0689,0.0639348753622208,0.0738651246377792,0.949832275068887,0.937686939182453,0.507462686567164,0.491379310344828,0.494595985589295,IRF5
10000,402,1,1,0.21,0.0612,0.0565012251865164,0.0658987748134836,0.950443601391662,0.937686939182453,0.507462686567164,0.491379310344828,0.494756819351518,IRF5
10000,402,1,1,0.22,0.0657,0.0608432221430019,0.0705567778569981,0.951055317044663,0.937686939182453,0.507462686567164,0.491379310344828,0.494917653113742,IRF5
10000,402,1,1,0.23,0.0633,0.0585266366336084,0.0680733633663916,0.951667422399935,0.937686939182453,0.507462686567164,0.491379310344828,0.495078486875965,IRF5
10000,402,1,1,0.24,0.0647,0.0598777470422466,0.0695222529577534,0.952279917829992,0.937686939182453,0.507462686567164,0.491379310344828,0.495239320638188,IRF5
10000,402,1,1,0.25,0.0613,0.0565976383504368,0.0660023616495632,0.952892803707829,0.937686939182453,0.507462686567164,0.491379310344828,0.495400154400412,IRF5
10000,402,1,1,0.26,0.0644,0.0595881683891367,0.0692118316108633,0.953506080406911,0.937686939182453,0.507462686567164,0.491379310344828,0.495560988162635,IRF5
10000,402,1,1,0.27,0.0627,0.057947791797778,0.067452208202222,0.954119748301183,0.937686939182453,0.507462686567164,0.491379310344828,0.495721821924858,IRF5
10000,402,1,1,0.28,0.0628,0.0580442573819094,0.0675557426180906,0.954733807765066,0.937686939182453,0.507462686567164,0.491379310344828,0.495882655687082,IRF5
10000,402,1,1,0.29,0.0654,0.0605535454627774,0.0702464545372227,0.95534825917346,0.937686939182453,0.507462686567164,0.491379310344828,0.496043489449305,IRF5
10000,402,1,1,0.3,0.0641,0.0592986195584887,0.0689013804415113,0.955963102901741,0.937686939182453,0.507462686567164,0.491379310344828,0.496204323211528,IRF5
10000,402,1,1,0.31,0.0632,0.0584301539644256,0.0679698460355745,0.956578339325767,0.937686939182453,0.507462686567164,0.491379310344828,0.496365156973752,IRF5
10000,402,1,1,0.32,0.0611,0.0564048155811698,0.0657951844188302,0.957193968821876,0.937686939182453,0.507462686567164,0.491379310344828,0.496525990735975,IRF5
10000,402,1,1,0.33,0.0606,0.0559228212201564,0.0652771787798437,0.957809991766887,0.937686939182453,0.507462686567164,0.491379310344828,0.496686824498199,IRF5
10000,402,1,1,0.34,0.0619,0.0571761916106244,0.0666238083893756,0.958426408538099,0.937686939182453,0.507462686567164,0.491379310344828,0.496847658260422,IRF5
10000,402,1,1,0.35,0.0603,0.0556336678344617,0.0649663321655383,0.959043219513296,0.937686939182453,0.507462686567164,0.491379310344828,0.497008492022645,IRF5
10000,402,1,1,0.36,0.0597,0.0550554593929629,0.0643445406070371,0.959660425070745,0.937686939182453,0.507462686567164,0.491379310344828,0.497169325784869,IRF5
10000,402,1,1,0.37,0.063,0.0582371988391917,0.0677628011608083,0.960278025589195,0.937686939182453,0.507462686567164,0.491379310344828,0.497330159547092,IRF5
10000,402,1,1,0.38,0.058,0.0534179288477053,0.0625820711522947,0.960896021447883,0.937686939182453,0.507462686567164,0.491379310344828,0.497490993309315,IRF5
10000,402,1,1,0.39,0.0607,0.0560192129094185,0.0653807870905815,0.961514413026528,0.937686939182453,0.507462686567164,0.491379310344828,0.497651827071539,IRF5
10000,402,1,1,0.4,0.0588,0.0541883960455235,0.0634116039544765,0.96213320070534,0.937686939182453,0.507462686567164,0.491379310344828,0.497812660833762,IRF5
10000,402,1,1,0.41,0.0585,0.0538994423648923,0.0631005576351078,0.962752384865011,0.937686939182453,0.507462686567164,0.491379310344828,0.497973494595985,IRF5
10000,402,1,1,0.42,0.0545,0.0500500882483676,0.0589499117516324,0.963371965886727,0.937686939182453,0.507462686567164,0.491379310344828,0.498134328358209,IRF5
10000,402,1,1,0.43,0.0604,0.0557300486742888,0.0650699513257112,0.963991944152156,0.937686939182453,0.507462686567164,0.491379310344828,0.498295162120432,IRF5
10000,402,1,1,0.44,0.0572,0.05264770726101,0.06175229273899,0.964612320043461,0.937686939182453,0.507462686567164,0.491379310344828,0.498455995882656,IRF5
10000,402,1,1,0.45,0.0628,0.0580442573819094,0.0675557426180906,0.965233093943294,0.937686939182453,0.507462686567164,0.491379310344828,0.498616829644879,IRF5
10000,402,1,1,0.46,0.0581,0.0535142239132688,0.0626857760867312,0.965854266234796,0.937686939182453,0.507462686567164,0.491379310344828,0.498777663407102,IRF5
10000,402,1,1,0.47,0.0536,0.0491848837677745,0.0580151162322255,0.966475837301602,0.937686939182453,0.507462686567164,0.491379310344828,0.498938497169326,IRF5
10000,402,1,1,0.48,0.0613,0.0565976383504368,0.0660023616495632,0.967097807527841,0.937686939182453,0.507462686567164,0.491379310344828,0.499099330931549,IRF5
10000,402,1,1,0.49,0.0581,0.0535142239132688,0.0626857760867312,0.967720177298131,0.937686939182453,0.507462686567164,0.491379310344828,0.499260164693772,IRF5
10000,402,1,1,0.5,0.0558,0.051300425176015,0.060299574823985,0.968342946997588,0.937686939182453,0.507462686567164,0.491379310344828,0.499420998455996,IRF5
10000,402,1,1,0.51,0.0547,0.0502424022785904,0.0591575977214096,0.968966117011824,0.937686939182453,0.507462686567164,0.491379310344828,0.499581832218219,IRF5
10000,402,1,1,0.52,0.058,0.0534179288477053,0.0625820711522947,0.969589687726943,0.937686939182453,0.507462686567164,0.491379310344828,0.499742665980443,IRF5
10000,402,1,1,0.53,0.057,0.0524551908059647,0.0615448091940353,0.970213659529548,0.937686939182453,0.507462686567164,0.491379310344828,0.499903499742666,IRF5
10000,402,1,1,0.54,0.0581,0.0535142239132688,0.0626857760867312,0.97083803280674,0.937686939182453,0.507462686567164,0.491379310344828,0.500064333504889,IRF5
10000,402,1,1,0.55,0.0586,0.053995756479164,0.063204243520836,0.971462807946117,0.937686939182453,0.507462686567164,0.491379310344828,0.500225167267113,IRF5
10000,402,1,1,0.56,0.0531,0.048704364223926,0.057495635776074,0.972087985335778,0.937686939182453,0.507462686567164,0.491379310344828,0.500386001029336,IRF5
10000,402,1,1,0.57,0.0567,0.0521664456425803,0.0612335543574197,0.972713565364318,0.937686939182453,0.507462686567164,0.491379310344828,0.500546834791559,IRF5
10000,402,1,1,0.58,0.0582,0.0536105228070036,0.0627894771929964,0.973339548420837,0.937686939182453,0.507462686567164,0.491379310344828,0.500707668553783,IRF5
10000,402,1,1,0.59,0.0553,0.0508194440592043,0.0597805559407957,0.973965934894935,0.937686939182453,0.507462686567164,0.491379310344828,0.500868502316006,IRF5
10000,402,1,1,0.6,0.0513,0.0469754042868271,0.0556245957131729,0.974592725176714,0.937686939182453,0.507462686567164,0.491379310344828,0.501029336078229,IRF5
10000,402,1,1,0.61,0.0496,0.0453438548290495,0.0538561451709505,0.975219919656777,0.937686939182453,0.507462686567164,0.491379310344828,0.501190169840453,IRF5
10000,402,1,1,0.62,0.056,0.0514928460619777,0.0605071539380223,0.975847518726236,0.937686939182453,0.507462686567164,0.491379310344828,0.501351003602676,IRF5
10000,402,1,1,0.63,0.0525,0.0481278843461004,0.0568721156538996,0.976475522776705,0.937686939182453,0.507462686567164,0.491379310344828,0.5015118373649,IRF5
10000,402,1,1,0.64,0.0516,0.0472634635203377,0.0559365364796623,0.977103932200301,0.937686939182453,0.507462686567164,0.491379310344828,0.501672671127123,IRF5
10000,402,1,1,0.65,0.0535,0.049088771234506,0.057911228765494,0.977732747389651,0.937686939182453,0.507462686567164,0.491379310344828,0.501833504889346,IRF5
10000,402,1,1,0.66,0.0547,0.0502424022785904,0.0591575977214096,0.978361968737889,0.937686939182453,0.507462686567164,0.491379310344828,0.50199433865157,IRF5
10000,402,1,1,0.67,0.0513,0.0469754042868271,0.0556245957131729,0.978991596638656,0.937686939182453,0.507462686567164,0.491379310344828,0.502155172413793,IRF5
10000,402,1,1,0.68,0.0522,0.0478397038811817,0.0565602961188183,0.9796216314861,0.937686939182453,0.507462686567164,0.491379310344828,0.502316006176016,IRF5
10000,402,1,1,0.69,0.0494,0.0451519975350928,0.0536480024649072,0.980252073674883,0.937686939182453,0.507462686567164,0.491379310344828,0.50247683993824,IRF5
10000,402,1,1,0.7,0.0532,0.0488004594852841,0.0575995405147159,0.980882923600173,0.937686939182453,0.507462686567164,0.491379310344828,0.502637673700463,IRF5
10000,402,1,1,0.71,0.0523,0.0479357595989192,0.0566642404010808,0.981514181657654,0.937686939182453,0.507462686567164,0.491379310344828,0.502798507462686,IRF5
10000,402,1,1,0.72,0.0537,0.0492810005905122,0.0581189994094878,0.982145848243517,0.937686939182453,0.507462686567164,0.491379310344828,0.50295934122491,IRF5
10000,402,1,1,0.73,0.0571,0.0525514470720242,0.0616485529279758,0.98277792375447,0.937686939182453,0.507462686567164,0.491379310344828,0.503120174987133,IRF5
10000,402,1,1,0.74,0.0519,0.047551563496316,0.056248436503684,0.983410408587732,0.937686939182453,0.507462686567164,0.491379310344828,0.503281008749356,IRF5
10000,402,1,1,0.75,0.052,0.0476476058177303,0.0563523941822697,0.98404330314104,0.937686939182453,0.507462686567164,0.491379310344828,0.50344184251158,IRF5
10000,402,1,1,0.76,0.0488,0.0445765416817852,0.0530234583182148,0.984676607812643,0.937686939182453,0.507462686567164,0.491379310344828,0.503602676273803,IRF5
10000,402,1,1,0.77,0.0531,0.048704364223926,0.057495635776074,0.985310323001308,0.937686939182453,0.507462686567164,0.491379310344828,0.503763510036027,IRF5
10000,402,1,1,0.78,0.0491,0.0448642477481872,0.0533357522518128,0.985944449106318,0.937686939182453,0.507462686567164,0.491379310344828,0.50392434379825,IRF5
10000,402,1,1,0.79,0.0497,0.0454397906653476,0.0539602093346524,0.986578986527478,0.937686939182453,0.507462686567164,0.491379310344828,0.504085177560473,IRF5
10000,402,1,1,0.8,0.0511,0.0467833875994447,0.0554166124005553,0.987213935665104,0.937686939182453,0.507462686567164,0.491379310344828,0.504246011322697,IRF5
10000,402,1,1,0.81,0.053,0.0486082733093201,0.0573917266906799,0.98784929692004,0.937686939182453,0.507462686567164,0.491379310344828,0.50440684508492,IRF5
10000,402,1,1,0.82,0.0517,0.0473594923352948,0.0560405076647052,0.988485070693645,0.937686939182453,0.507462686567164,0.491379310344828,0.504567678847143,IRF5
10000,402,1,1,0.83,0.0485,0.0442888797187993,0.0527111202812007,0.989121257387803,0.937686939182453,0.507462686567164,0.491379310344828,0.504728512609367,IRF5
10000,402,1,1,0.84,0.049,0.0447683408494298,0.0532316591505702,0.989757857404916,0.937686939182453,0.507462686567164,0.491379310344828,0.50488934637159,IRF5
10000,402,1,1,0.85,0.0486,0.0443847621155377,0.0528152378844623,0.990394871147913,0.937686939182453,0.507462686567164,0.491379310344828,0.505050180133813,IRF5
10000,402,1,1,0.86,0.0494,0.0451519975350928,0.0536480024649072,0.991032299020245,0.937686939182453,0.507462686567164,0.491379310344828,0.505211013896037,IRF5
10000,402,1,1,0.87,0.0537,0.0492810005905122,0.0581189994094878,0.991670141425888,0.937686939182453,0.507462686567164,0.491379310344828,0.50537184765826,IRF5
10000,402,1,1,0.88,0.05,0.0457276267674345,0.0542723732325655,0.992308398769344,0.937686939182453,0.507462686567164,0.491379310344828,0.505532681420484,IRF5
10000,402,1,1,0.89,0.049,0.0447683408494298,0.0532316591505702,0.99294707145564,0.937686939182453,0.507462686567164,0.491379310344828,0.505693515182707,IRF5
10000,402,1,1,0.9,0.0493,0.0450560761050221,0.0535439238949779,0.993586159890333,0.937686939182453,0.507462686567164,0.491379310344828,0.50585434894493,IRF5
10000,402,1,1,0.91,0.0497,0.0454397906653476,0.0539602093346524,0.994225664479506,0.937686939182453,0.507462686567164,0.491379310344828,0.506015182707154,IRF5
10000,402,1,1,0.92,0.0525,0.0481278843461004,0.0568721156538996,0.99486558562977,0.937686939182453,0.507462686567164,0.491379310344828,0.506176016469377,IRF5
10000,402,1,1,0.93,0.0452,0.0411276246200094,0.0492723753799906,0.995505923748271,0.937686939182453,0.507462686567164,0.491379310344828,0.5063368502316,IRF5
10000,402,1,1,0.94,0.0497,0.0454397906653476,0.0539602093346524,0.996146679242679,0.937686939182453,0.507462686567164,0.491379310344828,0.506497683993824,IRF5
10000,402,1,1,0.95,0.0496,0.0453438548290495,0.0538561451709505,0.9967878525212,0.937686939182453,0.507462686567164,0.491379310344828,0.506658517756047,IRF5
10000,402,1,1,0.96,0.0477,0.0435219997434015,0.0518780002565985,0.997429443992572,0.937686939182453,0.507462686567164,0.491379310344828,0.506819351518271,IRF5
10000,402,1,1,0.97,0.052,0.0476476058177303,0.0563523941822697,0.998071454066066,0.937686939182453,0.507462686567164,0.491379310344828,0.506980185280494,IRF5
10000,402,1,1,0.98,0.0526,0.0482239533515879,0.0569760466484121,0.998713883151485,0.937686939182453,0.507462686567164,0.491379310344828,0.507141019042717,IRF5
10000,402,1,1,0.99,0.0523,0.0479357595989192,0.0566642404010808,0.999356731659172,0.937686939182453,0.507462686567164,0.491379310344828,0.507301852804941,IRF5
10000,402,1,1,1,0.0531,0.048704364223926,0.057495635776074,1,0.937686939182453,0.507462686567164,0.491379310344828,0.507462686567164,IRF5
10000,402,1,1,0,0.0906,0.0849731679253349,0.0962268320746651,0.892318736539842,0.892318736539842,0.156716417910448,0.142241379310345,0.142241379310345,TNF1
10000,402,1,1,0.01,0.0915,0.0858480879713368,0.0971519120286632,0.893377556187225,0.892318736539842,0.156716417910448,0.142241379310345,0.142386129696346,TNF1
10000,402,1,1,0.02,0.087,0.0814751893814624,0.0925248106185376,0.894436733315827,0.892318736539842,0.156716417910448,0.142241379310345,0.142530880082347,TNF1
10000,402,1,1,0.03,0.0869,0.0813780630915672,0.0924219369084328,0.895496268106717,0.892318736539842,0.156716417910448,0.142241379310345,0.142675630468348,TNF1
10000,402,1,1,0.04,0.0865,0.080989579892125,0.0920104201078749,0.89655616074109,0.892318736539842,0.156716417910448,0.142241379310345,0.142820380854349,TNF1
10000,402,1,1,0.05,0.0878,0.0822522782251649,0.0933477217748351,0.897616411400261,0.892318736539842,0.156716417910448,0.142241379310345,0.14296513124035,TNF1
10000,402,1,1,0.06,0.0805,0.0751666978630203,0.0858333021369797,0.898677020265668,0.892318736539842,0.156716417910448,0.142241379310345,0.143109881626351,TNF1
10000,402,1,1,0.07,0.082,0.0766216303514438,0.0873783696485562,0.899737987518873,0.892318736539842,0.156716417910448,0.142241379310345,0.143254632012352,TNF1
10000,402,1,1,0.08,0.0808,0.0754576409983427,0.0861423590016574,0.900799313341559,0.892318736539842,0.156716417910448,0.142241379310345,0.143399382398353,TNF1
10000,402,1,1,0.09,0.0823,0.076912681349206,0.087687318650794,0.901860997915532,0.892318736539842,0.156716417910448,0.142241379310345,0.143544132784354,TNF1
10000,402,1,1,0.1,0.0824,0.0770097030758661,0.0877902969241339,0.902923041422722,0.892318736539842,0.156716417910448,0.142241379310345,0.143688883170355,TNF1
10000,402,1,1,0.11,0.0786,0.0733245713012122,0.0838754286987878,0.903985444045181,0.892318736539842,0.156716417910448,0.142241379310345,0.143833633556356,TNF1
10000,402,1,1,0.12,0.0802,0.0748757766297688,0.0855242233702312,0.905048205965085,0.892318736539842,0.156716417910448,0.142241379310345,0.143978383942357,TNF1
10000,402,1,1,0.13,0.0768,0.0715802357504275,0.0820197642495725,0.906111327364733,0.892318736539842,0.156716417910448,0.142241379310345,0.144123134328358,TNF1
10000,402,1,1,0.14,0.0791,0.0738092546505892,0.0843907453494108,0.907174808426547,0.892318736539842,0.156716417910448,0.142241379310345,0.144267884714359,TNF1
10000,402,1,1,0.15,0.078,0.0727430343108047,0.0832569656891953,0.908238649333072,0.892318736539842,0.156716417910448,0.142241379310345,0.14441263510036,TNF1
10000,402,1,1,0.16,0.076,0.0708052438921654,0.0811947561078346,0.909302850266977,0.892318736539842,0.156716417910448,0.142241379310345,0.144557385486362,TNF1
10000,402,1,1,0.17,0.078,0.0727430343108047,0.0832569656891953,0.910367411411056,0.892318736539842,0.156716417910448,0.142241379310345,0.144702135872363,TNF1
10000,402,1,1,0.18,0.0702,0.0651917533682057,0.0752082466317943,0.911432332948225,0.892318736539842,0.156716417910448,0.142241379310345,0.144846886258364,TNF1
10000,402,1,1,0.19,0.0759,0.0707083817108948,0.0810916182891052,0.912497615061525,0.892318736539842,0.156716417910448,0.142241379310345,0.144991636644365,TNF1
10000,402,1,1,0.2,0.072,0.0669328633441509,0.0770671366558491,0.913563257934119,0.892318736539842,0.156716417910448,0.142241379310345,0.145136387030366,TNF1
10000,402,1,1,0.21,0.0741,0.0689653183010752,0.0792346816989248,0.914629261749296,0.892318736539842,0.156716417910448,0.142241379310345,0.145281137416367,TNF1
10000,402,1,1,0.22,0.0659,0.0610363560534922,0.0707636439465078,0.91569562669047,0.892318736539842,0.156716417910448,0.142241379310345,0.145425887802368,TNF1
10000,402,1,1,0.23,0.0779,0.0726461203470012,0.0831538796529988,0.916762352941176,0.892318736539842,0.156716417910448,0.142241379310345,0.145570638188369,TNF1
10000,402,1,1,0.24,0.0718,0.0667393606886528,0.0768606393113473,0.917829440685077,0.892318736539842,0.156716417910448,0.142241379310345,0.14571538857437,TNF1
10000,402,1,1,0.25,0.071,0.0659654644484615,0.0760345355515385,0.918896890105959,0.892318736539842,0.156716417910448,0.142241379310345,0.145860138960371,TNF1
10000,402,1,1,0.26,0.0691,0.0641282083631875,0.0740717916368125,0.91996470138773,0.892318736539842,0.156716417910448,0.142241379310345,0.146004889346372,TNF1
10000,402,1,1,0.27,0.0651,0.0602638979704119,0.0699361020295881,0.921032874714428,0.892318736539842,0.156716417910448,0.142241379310345,0.146149639732373,TNF1
10000,402,1,1,0.28,0.071,0.0659654644484615,0.0760345355515385,0.922101410270212,0.892318736539842,0.156716417910448,0.142241379310345,0.146294390118374,TNF1
10000,402,1,1,0.29,0.0669,0.0620022170590682,0.0717977829409319,0.923170308239367,0.892318736539842,0.156716417910448,0.142241379310345,0.146439140504375,TNF1
10000,402,1,1,0.3,0.0735,0.0683844920728153,0.0786155079271847,0.924239568806302,0.892318736539842,0.156716417910448,0.142241379310345,0.146583890890376,TNF1
10000,402,1,1,0.31,0.0673,0.0623886498128913,0.0722113501871087,0.925309192155553,0.892318736539842,0.156716417910448,0.142241379310345,0.146728641276377,TNF1
10000,402,1,1,0.32,0.0648,0.0599742798537537,0.0696257201462463,0.926379178471781,0.892318736539842,0.156716417910448,0.142241379310345,0.146873391662378,TNF1
10000,402,1,1,0.33,0.0626,0.057851329653528,0.067348670346472,0.92744952793977,0.892318736539842,0.156716417910448,0.142241379310345,0.147018142048379,TNF1
10000,402,1,1,0.34,0.0634,0.0586231226971392,0.0681768773028608,0.928520240744432,0.892318736539842,0.156716417910448,0.142241379310345,0.14716289243438,TNF1
10000,402,1,1,0.35,0.0621,0.057369070800863,0.066830929199137,0.929591317070804,0.892318736539842,0.156716417910448,0.142241379310345,0.147307642820381,TNF1
10000,402,1,1,0.36,0.0713,0.0662556539949417,0.0763443460050583,0.930662757104049,0.892318736539842,0.156716417910448,0.142241379310345,0.147452393206382,TNF1
10000,402,1,1,0.37,0.0635,0.0587196121475326,0.0682803878524674,0.931734561029453,0.892318736539842,0.156716417910448,0.142241379310345,0.147597143592383,TNF1
