sim,sample_size,sensitivity,specificity,misrate,p,p_min,p_max,overall_or,or_t,theta0,theta1_true,theta1
10000,100,0.8,0.8,0,0.3808,0.371281109645579,0.390318890354421,2.68965517241379,2.5,0.25,0.454545454545455,0.472727272727273
10000,100,0.8,0.8,0.01,0.3662,0.356755963257771,0.375644036742229,2.67644276253548,2.5,0.25,0.454545454545455,0.4715
10000,100,0.8,0.8,0.02,0.36,0.350590563451028,0.369409436548972,2.6632915737086,2.5,0.25,0.454545454545455,0.470272727272727
10000,100,0.8,0.8,0.03,0.3464,0.337072455190511,0.355727544809489,2.6502011814057,2.5,0.25,0.454545454545455,0.469045454545455
10000,100,0.8,0.8,0.04,0.3502,0.340848736278502,0.359551263721499,2.63717116501537,2.5,0.25,0.454545454545455,0.467818181818182
10000,100,0.8,0.8,0.05,0.3392,0.329919202013126,0.348480797986874,2.62420110779719,2.5,0.25,0.454545454545455,0.466590909090909
10000,100,0.8,0.8,0.06,0.3383,0.329025212952366,0.347574787047634,2.61129059683727,2.5,0.25,0.454545454545455,0.465363636363636
10000,100,0.8,0.8,0.07,0.3285,0.319293107420738,0.337706892579262,2.5984392230045,2.5,0.25,0.454545454545455,0.464136363636364
10000,100,0.8,0.8,0.08,0.3218,0.312642133816691,0.330957866183309,2.58564658090724,2.5,0.25,0.454545454545455,0.462909090909091
10000,100,0.8,0.8,0.09,0.3157,0.306588645556681,0.324811354443319,2.5729122688508,2.5,0.25,0.454545454545455,0.461681818181818
10000,100,0.8,0.8,0.1,0.312,0.302917740703387,0.321082259296613,2.56023588879528,2.5,0.25,0.454545454545455,0.460454545454545
10000,100,0.8,0.8,0.11,0.2933,0.284375252090399,0.302224747909601,2.5476170463142,2.5,0.25,0.454545454545455,0.459227272727273
10000,100,0.8,0.8,0.12,0.283,0.274169705739679,0.291830294260321,2.53505535055351,2.5,0.25,0.454545454545455,0.458
10000,100,0.8,0.8,0.13,0.2927,0.28378060143497,0.30161939856503,2.52255041419128,2.5,0.25,0.454545454545455,0.456772727272727
