sim,sample_size,sensitivity,specificity,misrate,p,p_min,p_max,overall_or,or_t,theta0,theta1_true,theta1
10000,100,0.8,0.8,0.66,0.0905,0.0848759649071008,0.0961240350928992,2.00834724540902,3,0.25,0.5,0.401
10000,100,0.8,0.8,0.67,0.0861,0.0806011319945749,0.0915988680054251,1.99583680266445,3,0.25,0.5,0.3995
10000,100,0.8,0.8,0.68,0.082,0.0766216303514438,0.0873783696485562,1.98338870431894,3,0.25,0.5,0.398
10000,100,0.8,0.8,0.69,0.0775,0.0722584899927598,0.0827415100072402,1.97100248550124,3,0.25,0.5,0.3965
10000,100,0.8,0.8,0.7,0.0801,0.0747788077718469,0.0854211922281531,1.95867768595041,3,0.25,0.5,0.395
10000,100,0.8,0.8,0.71,0.0751,0.069933579643584,0.080266420356416,1.94641384995878,3,0.25,0.5,0.3935
10000,100,0.8,0.8,0.72,0.0681,0.0631616644907381,0.0730383355092619,1.93421052631579,3,0.25,0.5,0.392
10000,100,0.8,0.8,0.73,0.0666,0.061712425463965,0.071487574536035,1.92206726825267,3,0.25,0.5,0.3905
10000,100,0.8,0.8,0.74,0.0676,0.0626785071212974,0.0725214928787026,1.90998363338789,3,0.25,0.5,0.389
10000,100,0.8,0.8,0.75,0.0644,0.0595881683891367,0.0692118316108633,1.89795918367347,3,0.25,0.5,0.3875
10000,100,0.8,0.8,0.76,0.0588,0.0541883960455235,0.0634116039544765,1.88599348534202,3,0.25,0.5,0.386
10000,100,0.8,0.8,0.77,0.0553,0.0508194440592043,0.0597805559407957,1.87408610885459,3,0.25,0.5,0.3845
10000,100,0.8,0.8,0.78,0.0558,0.051300425176015,0.060299574823985,1.86223662884927,3,0.25,0.5,0.383
10000,100,0.8,0.8,0.79,0.0526,0.0482239533515879,0.0569760466484121,1.85044462409054,3,0.25,0.5,0.3815
10000,100,0.8,0.8,0.8,0.0559,0.051396633597895,0.060403366402105,1.83870967741936,3,0.25,0.5,0.38
10000,100,0.8,0.8,0.81,0.0524,0.0480318197578942,0.0567681802421058,1.82703137570394,3,0.25,0.5,0.3785
10000,100,0.8,0.8,0.82,0.0511,0.0467833875994447,0.0554166124005553,1.81540930979133,3,0.25,0.5,0.377
10000,100,0.8,0.8,0.83,0.0464,0.0422765143065237,0.0505234856934763,1.80384307445957,3,0.25,0.5,0.3755
10000,100,0.8,0.8,0.84,0.0466,0.0424680704057978,0.0507319295942022,1.79233226837061,3,0.25,0.5,0.374
10000,100,0.8,0.8,0.85,0.0436,0.039597001669399,0.047602998330601,1.7808764940239,3,0.25,0.5,0.3725
10000,100,0.8,0.8,0.86,0.0424,0.0384499974351393,0.0463500025648607,1.76947535771065,3,0.25,0.5,0.371
10000,100,0.8,0.8,0.87,0.0448,0.0407448348629826,0.0488551651370174,1.75812846946868,3,0.25,0.5,0.3695
10000,100,0.8,0.8,0.88,0.0406,0.0367311200449928,0.0444688799550072,1.74683544303798,3,0.25,0.5,0.368
10000,100,0.8,0.8,0.89,0.0369,0.0332045166054419,0.0405954833945581,1.73559589581689,3,0.25,0.5,0.3665
10000,100,0.8,0.8,0.9,0.0395,0.0356817038195401,0.0433182961804599,1.7244094488189,3,0.25,0.5,0.365
10000,100,0.8,0.8,0.91,0.042,0.0380678526815339,0.0459321473184662,1.71327572663001,3,0.25,0.5,0.3635
10000,100,0.8,0.8,0.92,0.0388,0.0350143093320996,0.0425856906679004,1.70219435736677,3,0.25,0.5,0.362
10000,100,0.8,0.8,0.93,0.039,0.0352049598232374,0.0427950401767626,1.69116497263487,3,0.25,0.5,0.3605
10000,100,0.8,0.8,0.94,0.0351,0.0314924106840955,0.0387075893159045,1.6801872074883,3,0.25,0.5,0.359
10000,100,0.8,0.8,0.95,0.0331,0.0295930695123225,0.0366069304876775,1.66926070038911,3,0.25,0.5,0.3575
10000,100,0.8,0.8,0.96,0.0358,0.0321579369695914,0.0394420630304086,1.6583850931677,3,0.25,0.5,0.356
10000,100,0.8,0.8,0.97,0.0347,0.0311122822345742,0.0382877177654258,1.64756003098373,3,0.25,0.5,0.3545
10000,100,0.8,0.8,0.98,0.0335,0.0299726730760736,0.0370273269239264,1.63678516228748,3,0.25,0.5,0.353
10000,100,0.8,0.8,0.99,0.0339,0.0303524112354493,0.0374475887645507,1.6260601387818,3,0.25,0.5,0.3515
10000,100,0.8,0.8,1,0.0337,0.0301625254762183,0.0372374745237817,1.61538461538462,3,0.25,0.5,0.35
10000,100,0.8,0.9,0,0.673,0.663803897800846,0.682196102199154,2.45454545454545,3,0.25,0.5,0.45
10000,100,0.8,0.9,0.01,0.6765,0.667329491376326,0.685670508623674,2.43724512913457,3,0.25,0.5,0.44825
10000,100,0.8,0.9,0.02,0.661,0.651720534542098,0.670279465457902,2.42005420054201,3,0.25,0.5,0.4465
10000,100,0.8,0.9,0.03,0.6542,0.644876260201172,0.663523739798828,2.40297163439892,3,0.25,0.5,0.44475
10000,100,0.8,0.9,0.04,0.649,0.639643826057555,0.658356173942445,2.38599640933573,3,0.25,0.5,0.443
10000,100,0.8,0.9,0.05,0.6333,0.623853246577495,0.642746753422505,2.36912751677852,3,0.25,0.5,0.44125
10000,100,0.8,0.9,0.06,0.6267,0.617218408882527,0.636181591117473,2.35236396074933,3,0.25,0.5,0.4395
10000,100,0.8,0.9,0.07,0.6142,0.604657582841845,0.623742417158155,2.33570475767008,3,0.25,0.5,0.43775
10000,100,0.8,0.9,0.08,0.6058,0.596220445223249,0.615379554776751,2.31914893617021,3,0.25,0.5,0.436
10000,100,0.8,0.9,0.09,0.595,0.585377046768093,0.604622953231907,2.30269553689792,3,0.25,0.5,0.43425
10000,100,0.8,0.9,0.1,0.599,0.589392553424681,0.608607446575319,2.2863436123348,3,0.25,0.5,0.4325
10000,100,0.8,0.9,0.11,0.5747,0.565008507353847,0.584391492646153,2.27009222661397,3,0.25,0.5,0.43075
10000,100,0.8,0.9,0.12,0.5599,0.55016909352176,0.56963090647824,2.25394045534151,3,0.25,0.5,0.429
10000,100,0.8,0.9,0.13,0.5572,0.547462852684139,0.566937147315861,2.23788738542121,3,0.25,0.5,0.42725
10000,100,0.8,0.9,0.14,0.5496,0.539846849325902,0.559353150674098,2.22193211488251,3,0.25,0.5,0.4255
10000,100,0.8,0.9,0.15,0.5326,0.522819359059419,0.542380640940581,2.2060737527115,3,0.25,0.5,0.42375
10000,100,0.8,0.9,0.16,0.528,0.518213884409211,0.537786115590789,2.19031141868512,3,0.25,0.5,0.422
10000,100,0.8,0.9,0.17,0.5167,0.50690397219905,0.52649602780095,2.17464424320828,3,0.25,0.5,0.42025
10000,100,0.8,0.9,0.18,0.5139,0.504102291821126,0.523697708178874,2.15907136715391,3,0.25,0.5,0.4185
10000,100,0.8,0.9,0.19,0.4964,0.4865987576529,0.5062012423471,2.14359194170596,3,0.25,0.5,0.41675
10000,100,0.8,0.9,0.2,0.4941,0.484299185998756,0.503900814001244,2.12820512820513,3,0.25,0.5,0.415
10000,100,0.8,0.9,0.21,0.4763,0.466509520591469,0.486090479408531,2.11291009799744,3,0.25,0.5,0.41325
10000,100,0.8,0.9,0.22,0.4745,0.464711258740329,0.484288741259671,2.09770603228547,3,0.25,0.5,0.4115
10000,100,0.8,0.9,0.23,0.4586,0.448832160125537,0.468367839874463,2.08259212198221,3,0.25,0.5,0.40975
10000,100,0.8,0.9,0.24,0.4511,0.441345491094199,0.460854508905801,2.06756756756757,3,0.25,0.5,0.408
10000,100,0.8,0.9,0.25,0.4367,0.426977367907739,0.446422632092261,2.05263157894737,3,0.25,0.5,0.40625
10000,100,0.8,0.9,0.26,0.4261,0.41640615078521,0.43579384921479,2.03778337531486,3,0.25,0.5,0.4045
10000,100,0.8,0.9,0.27,0.4238,0.41411299589463,0.43348700410537,2.02302218501465,3,0.25,0.5,0.40275
10000,100,0.8,0.9,0.28,0.4072,0.397568800857425,0.416831199142575,2.00834724540902,3,0.25,0.5,0.401
10000,100,0.8,0.9,0.29,0.3966,0.387010380211856,0.406189619788145,1.99375780274657,3,0.25,0.5,0.39925
10000,100,0.8,0.9,0.3,0.3938,0.384222146221442,0.403377853778558,1.97925311203319,3,0.25,0.5,0.3975
10000,100,0.8,0.9,0.31,0.3816,0.372077273656466,0.391122726343534,1.96483243690525,3,0.25,0.5,0.39575
10000,100,0.8,0.9,0.32,0.3767,0.367201199768023,0.386198800231977,1.95049504950495,3,0.25,0.5,0.394
10000,100,0.8,0.9,0.33,0.3568,0.347409086908921,0.366190913091079,1.93624023035788,3,0.25,0.5,0.39225
10000,100,0.8,0.9,0.34,0.3538,0.344426867166801,0.363173132833199,1.92206726825267,3,0.25,0.5,0.3905
10000,100,0.8,0.9,0.35,0.3391,0.329819868046652,0.348380131953348,1.9079754601227,3,0.25,0.5,0.38875
10000,100,0.8,0.9,0.36,0.3334,0.324158598625146,0.342641401374854,1.89396411092985,3,0.25,0.5,0.387
10000,100,0.8,0.9,0.37,0.3244,0.315222854362108,0.333577145637892,1.88003253355022,3,0.25,0.5,0.38525
10000,100,0.8,0.9,0.38,0.3143,0.3051995756068,0.3234004243932,1.8661800486618,3,0.25,0.5,0.3835
10000,100,0.8,0.9,0.39,0.3073,0.298255673029337,0.316344326970663,1.85240598463405,3,0.25,0.5,0.38175
10000,100,0.8,0.9,0.4,0.3026,0.293594707700396,0.311605292299604,1.83870967741935,3,0.25,0.5,0.38
10000,100,0.8,0.9,0.41,0.2798,0.271000200151588,0.288599799848412,1.82509047044632,3,0.25,0.5,0.37825
10000,100,0.8,0.9,0.42,0.2883,0.279420404452815,0.297179595547185,1.81154771451484,3,0.25,0.5,0.3765
10000,100,0.8,0.9,0.43,0.2687,0.260010315661335,0.277389684338665,1.79808076769292,3,0.25,0.5,0.37475
10000,100,0.8,0.9,0.44,0.252,0.243489139934567,0.260510860065433,1.78468899521531,3,0.25,0.5,0.373
10000,100,0.8,0.9,0.45,0.255,0.246455815707735,0.263544184292265,1.7713717693837,3,0.25,0.5,0.37125
10000,100,0.8,0.9,0.46,0.2447,0.23627249327686,0.25312750672314,1.75812846946868,3,0.25,0.5,0.3695
10000,100,0.8,0.9,0.47,0.2463,0.237853946186308,0.254746053813692,1.74495848161329,3,0.25,0.5,0.36775
10000,100,0.8,0.9,0.48,0.228,0.219775709270042,0.236224290729958,1.73186119873817,3,0.25,0.5,0.366
10000,100,0.8,0.9,0.49,0.2268,0.218591008075751,0.235008991924249,1.71883602044829,3,0.25,0.5,0.36425
10000,100,0.8,0.9,0.5,0.2182,0.210103495029951,0.226296504970049,1.70588235294118,3,0.25,0.5,0.3625
