sim,sample_size,sensitivity,specificity,misrate,p,p_min,p_max,overall_or,or_t,theta0,theta1_true,theta1
10000,100,0.8,0.8,0,0.1127,0.106501029360083,0.118898970639917,2,1.5,0.25,0.333333333333333,0.4
10000,100,0.8,0.8,0.01,0.1108,0.104646928129789,0.116953071870211,1.99583680266445,1.5,0.25,0.333333333333333,0.3995
10000,100,0.8,0.8,0.02,0.1103,0.104159101316995,0.116440898683005,1.99168053244592,1.5,0.25,0.333333333333333,0.399
10000,100,0.8,0.8,0.03,0.109,0.102890938719176,0.115109061280824,1.98753117206983,1.5,0.25,0.333333333333333,0.3985
10000,100,0.8,0.8,0.04,0.1106,0.104451792637313,0.116748207362687,1.98338870431894,1.5,0.25,0.333333333333333,0.398
10000,100,0.8,0.8,0.05,0.1021,0.0961646103171213,0.108035389682879,1.97925311203319,1.5,0.25,0.333333333333333,0.3975
10000,100,0.8,0.8,0.06,0.1089,0.102793399030303,0.115006600969697,1.97512437810945,1.5,0.25,0.333333333333333,0.397
10000,100,0.8,0.8,0.07,0.1073,0.101232985833814,0.113367014166186,1.97100248550124,1.5,0.25,0.333333333333333,0.3965
10000,100,0.8,0.8,0.08,0.0986,0.0927558734056208,0.104444126594379,1.96688741721854,1.5,0.25,0.333333333333333,0.396
10000,100,0.8,0.8,0.09,0.1043,0.0983083584754599,0.11029164152454,1.96277915632754,1.5,0.25,0.333333333333333,0.3955
10000,100,0.8,0.8,0.1,0.099,0.0931453306410999,0.1048546693589,1.95867768595041,1.5,0.25,0.333333333333333,0.395
10000,100,0.8,0.8,0.11,0.0969,0.091101012263792,0.102698987736208,1.95458298926507,1.5,0.25,0.333333333333333,0.3945
10000,100,0.8,0.8,0.12,0.1031,0.0971389368140222,0.109061063185978,1.95049504950495,1.5,0.25,0.333333333333333,0.394
10000,100,0.8,0.8,0.13,0.0952,0.0894466982735737,0.100953301726426,1.94641384995878,1.5,0.25,0.333333333333333,0.3935
10000,100,0.8,0.8,0.14,0.0977,0.0918797030718268,0.103520296928173,1.94233937397035,1.5,0.25,0.333333333333333,0.393
10000,100,0.8,0.8,0.15,0.097,0.0911983420162828,0.102801657983717,1.93827160493827,1.5,0.25,0.333333333333333,0.3925
10000,100,0.8,0.8,0.16,0.0893,0.0837096914566624,0.0948903085433377,1.93421052631579,1.5,0.25,0.333333333333333,0.392
10000,100,0.8,0.8,0.17,0.0959,0.0901278192936953,0.101672180706305,1.93015612161052,1.5,0.25,0.333333333333333,0.3915
10000,100,0.8,0.8,0.18,0.0896,0.0840012315065093,0.0951987684934907,1.92610837438424,1.5,0.25,0.333333333333333,0.391
10000,100,0.8,0.8,0.19,0.0864,0.0808924645995195,0.0919075354004805,1.92206726825267,1.5,0.25,0.333333333333333,0.3905
10000,100,0.8,0.8,0.2,0.0933,0.0875984227832577,0.0990015772167423,1.91803278688525,1.5,0.25,0.333333333333333,0.39
10000,100,0.8,0.8,0.21,0.0898,0.0841956020627875,0.0954043979372125,1.91400491400491,1.5,0.25,0.333333333333333,0.3895
10000,100,0.8,0.8,0.22,0.0894,0.0838068693644265,0.0949931306355735,1.90998363338789,1.5,0.25,0.333333333333333,0.389
10000,100,0.8,0.8,0.23,0.0838,0.0783682529937575,0.0892317470062426,1.90596892886345,1.5,0.25,0.333333333333333,0.3885
10000,100,0.8,0.8,0.24,0.0812,0.0758455990566039,0.0865544009433961,1.90196078431373,1.5,0.25,0.333333333333333,0.388
10000,100,0.8,0.8,0.25,0.0804,0.0750697216795187,0.0857302783204813,1.89795918367347,1.5,0.25,0.333333333333333,0.3875
10000,100,0.8,0.8,0.26,0.0827,0.0773007823833029,0.0880992176166971,1.89396411092985,1.5,0.25,0.333333333333333,0.387
10000,100,0.8,0.8,0.27,0.0862,0.0806982406472608,0.0917017593527392,1.88997555012225,1.5,0.25,0.333333333333333,0.3865
10000,100,0.8,0.8,0.28,0.0764,0.0711927189047573,0.0816072810952428,1.88599348534202,1.5,0.25,0.333333333333333,0.386
10000,100,0.8,0.8,0.29,0.0863,0.0807953515167385,0.0918046484832615,1.8820179007323,1.5,0.25,0.333333333333333,0.3855
10000,100,0.8,0.8,0.3,0.0803,0.074972747933716,0.085627252066284,1.8780487804878,1.5,0.25,0.333333333333333,0.385
10000,100,0.8,0.8,0.31,0.0816,0.0762335955935144,0.0869664044064856,1.87408610885459,1.5,0.25,0.333333333333333,0.3845
10000,100,0.8,0.8,0.32,0.0796,0.0742940003194529,0.0849059996805472,1.87012987012987,1.5,0.25,0.333333333333333,0.384
10000,100,0.8,0.8,0.33,0.0801,0.0747788077718469,0.0854211922281531,1.8661800486618,1.5,0.25,0.333333333333333,0.3835
10000,100,0.8,0.8,0.34,0.0792,0.0739061988160741,0.084493801183926,1.86223662884927,1.5,0.25,0.333333333333333,0.383
10000,100,0.8,0.8,0.35,0.0801,0.0747788077718469,0.0854211922281531,1.8582995951417,1.5,0.25,0.333333333333333,0.3825
10000,100,0.8,0.8,0.36,0.0754,0.0702241104749032,0.0805758895250968,1.85436893203883,1.5,0.25,0.333333333333333,0.382
10000,100,0.8,0.8,0.37,0.0789,0.0736153738022047,0.0841846261977953,1.85044462409054,1.5,0.25,0.333333333333333,0.3815
10000,100,0.8,0.8,0.38,0.0773,0.0720646901795001,0.0825353098204999,1.84652665589661,1.5,0.25,0.333333333333333,0.381
10000,100,0.8,0.8,0.39,0.0702,0.0651917533682057,0.0752082466317943,1.84261501210654,1.5,0.25,0.333333333333333,0.3805
10000,100,0.8,0.8,0.4,0.0718,0.0667393606886528,0.0768606393113473,1.83870967741936,1.5,0.25,0.333333333333333,0.38
10000,100,0.8,0.8,0.41,0.0721,0.0670296189309404,0.0771703810690596,1.8348106365834,1.5,0.25,0.333333333333333,0.3795
10000,100,0.8,0.8,0.42,0.0724,0.0673199026622038,0.0774800973377962,1.83091787439614,1.5,0.25,0.333333333333333,0.379
10000,100,0.8,0.8,0.43,0.0684,0.0634515957477559,0.0733484042522442,1.82703137570394,1.5,0.25,0.333333333333333,0.3785
10000,100,0.8,0.8,0.44,0.0666,0.061712425463965,0.071487574536035,1.82315112540193,1.5,0.25,0.333333333333333,0.378
10000,100,0.8,0.8,0.45,0.0676,0.0626785071212974,0.0725214928787026,1.81927710843374,1.5,0.25,0.333333333333333,0.3775
