sim,sample_size,sensitivity,specificity,misrate,p,p_min,p_max,overall_or,or_t,theta0,theta1_true,theta1
10000,100,0.8,0.9,0.92,0.043,0.0390233938731076,0.0469766061268924,1.26136363636364,5,0.25,0.625,0.296
10000,100,0.8,0.9,0.93,0.0436,0.039597001669399,0.047602998330601,1.24553334512648,5,0.25,0.625,0.293375
10000,100,0.8,0.9,0.94,0.0415,0.0375903085225345,0.0454096914774655,1.22982023264011,5,0.25,0.625,0.29075
10000,100,0.8,0.9,0.95,0.0402,0.0363494232875295,0.0440505767124705,1.21422300263389,5,0.25,0.625,0.288125
10000,100,0.8,0.9,0.96,0.0403,0.0364448378349479,0.0441551621650521,1.19874037788663,5,0.25,0.625,0.2855
10000,100,0.8,0.9,0.97,0.0357,0.0320628386112731,0.0393371613887269,1.18337109987799,5,0.25,0.625,0.282875
10000,100,0.8,0.9,0.98,0.034,0.0304473665356489,0.0375526334643511,1.16811392844738,5,0.25,0.625,0.28025
10000,100,0.8,0.9,0.99,0.0353,0.0316825222166699,0.0389174777833301,1.15296764146046,5,0.25,0.625,0.277625
10000,100,0.8,0.9,1,0.0344,0.0308272697225782,0.0379727302774218,1.13793103448276,5,0.25,0.625,0.275
10000,100,0.8,0.925,0,0.9718,0.968554845470051,0.975045154529949,3.35761589403973,5,0.25,0.625,0.528125
10000,100,0.8,0.925,0.01,0.9707,0.967394031542476,0.974005968457524,3.32119575953118,5,0.25,0.625,0.52540625
10000,100,0.8,0.925,0.02,0.9668,0.963287957656942,0.970312042343058,3.28519051983763,5,0.25,0.625,0.5226875
10000,100,0.8,0.925,0.03,0.9634,0.959718996381912,0.967081003618089,3.24959312544756,5,0.25,0.625,0.51996875
10000,100,0.8,0.925,0.04,0.9617,0.957937802628725,0.965462197371275,3.2143966856551,5,0.25,0.625,0.51725
10000,100,0.8,0.925,0.05,0.9544,0.950310501838381,0.958489498161619,3.17959446411329,5,0.25,0.625,0.51453125
10000,100,0.8,0.925,0.06,0.9543,0.950206234680078,0.958393765319922,3.14517987453591,5,0.25,0.625,0.5118125
10000,100,0.8,0.925,0.07,0.9464,0.941984883767775,0.950815116232225,3.11114647654211,5,0.25,0.625,0.50909375
10000,100,0.8,0.925,0.08,0.9449,0.940427080269381,0.949372919730619,3.07748797163839,5,0.25,0.625,0.506375
10000,100,0.8,0.925,0.09,0.9399,0.935240917063225,0.944559082936775,3.04419819933262,5,0.25,0.625,0.50365625
10000,100,0.8,0.925,0.1,0.932,0.927065026860889,0.936934973139111,3.01127113337508,5,0.25,0.625,0.5009375
10000,100,0.8,0.925,0.11,0.9331,0.928202217059068,0.937997782940932,2.97870087812169,5,0.25,0.625,0.49821875
10000,100,0.8,0.925,0.12,0.923,0.917774009766948,0.928225990233052,2.94648166501487,5,0.25,0.625,0.4955
10000,100,0.8,0.925,0.13,0.9192,0.913857640998343,0.924542359001657,2.9146078491775,5,0.25,0.625,0.49278125
10000,100,0.8,0.925,0.14,0.9148,0.909327254456655,0.920272745543345,2.88307390611595,5,0.25,0.625,0.4900625
10000,100,0.8,0.925,0.15,0.9094,0.903773167925335,0.915026832074665,2.85187442852789,5,0.25,0.625,0.48734375
10000,100,0.8,0.925,0.16,0.895,0.888990635489806,0.901009364510194,2.82100412321125,5,0.25,0.625,0.484625
10000,100,0.8,0.925,0.17,0.8925,0.886428014508898,0.898571985491102,2.79045780807045,5,0.25,0.625,0.48190625
10000,100,0.8,0.925,0.18,0.8849,0.878643850187267,0.891156149812733,2.76023040921637,5,0.25,0.625,0.4791875
10000,100,0.8,0.925,0.19,0.875,0.8685169195089,0.8814830804911,2.73031695815675,5,0.25,0.625,0.47646875
10000,100,0.8,0.925,0.2,0.8744,0.867903607223124,0.880896392776876,2.70071258907364,5,0.25,0.625,0.47375
10000,100,0.8,0.925,0.21,0.8546,0.847689873018055,0.861510126981945,2.67141253618479,5,0.25,0.625,0.47103125
10000,100,0.8,0.925,0.22,0.85,0.843000331492979,0.856999668507021,2.64241213118608,5,0.25,0.625,0.4683125
