sim,sample_size,sensitivity,specificity,misrate,p,p_min,p_max,overall_or,or_t,theta0,theta1_true,theta1,virus
10000,107,0.975,0.975,0.34,0.08,0.0746818413641325,0.0853181586358675,0.920883665015498,0.8375,0.373831775700935,0.333333333333333,0.354747663551402,CMV
10000,107,0.975,0.975,0.35,0.0771,0.0718709006573733,0.0823290993426267,0.922432398159442,0.8375,0.373831775700935,0.333333333333333,0.355132398753894,CMV
10000,107,0.975,0.975,0.36,0.0741,0.0689653183010752,0.0792346816989248,0.923982980389503,0.8375,0.373831775700935,0.333333333333333,0.355517133956386,CMV
10000,107,0.975,0.975,0.37,0.072,0.0669328633441509,0.0770671366558491,0.925535415019189,0.8375,0.373831775700935,0.333333333333333,0.355901869158878,CMV
10000,107,0.975,0.975,0.38,0.0732,0.0680941161196009,0.0783058838803991,0.927089705369933,0.8375,0.373831775700935,0.333333333333333,0.356286604361371,CMV
10000,107,0.975,0.975,0.39,0.0729,0.0678037651273484,0.0779962348726516,0.928645854771111,0.8375,0.373831775700935,0.333333333333333,0.356671339563863,CMV
10000,107,0.975,0.975,0.4,0.0683,0.0633549489404075,0.0732450510595925,0.93020386656007,0.8375,0.373831775700935,0.333333333333333,0.357056074766355,CMV
10000,107,0.975,0.975,0.41,0.0674,0.0624852658080494,0.0723147341919506,0.931763744082148,0.8375,0.373831775700935,0.333333333333333,0.357440809968847,CMV
10000,107,0.975,0.975,0.42,0.071,0.0659654644484615,0.0760345355515385,0.933325490690702,0.8375,0.373831775700935,0.333333333333333,0.35782554517134,CMV
10000,107,0.975,0.975,0.43,0.072,0.0669328633441509,0.0770671366558491,0.93488910974713,0.8375,0.373831775700935,0.333333333333333,0.358210280373832,CMV
10000,107,0.975,0.975,0.44,0.0686,0.0636448984964696,0.0735551015035304,0.936454604620892,0.8375,0.373831775700935,0.333333333333333,0.358595015576324,CMV
10000,107,0.975,0.975,0.45,0.0691,0.0641282083631875,0.0740717916368125,0.93802197868954,0.8375,0.373831775700935,0.333333333333333,0.358979750778816,CMV
10000,107,0.975,0.975,0.46,0.0706,0.0655785855820631,0.0756214144179369,0.93959123533874,0.8375,0.373831775700935,0.333333333333333,0.359364485981308,CMV
10000,107,0.975,0.975,0.47,0.065,0.0601673553248868,0.0698326446751132,0.941162377962296,0.8375,0.373831775700935,0.333333333333333,0.359749221183801,CMV
10000,107,0.975,0.975,0.48,0.0675,0.0625818849129878,0.0724181150870123,0.942735409962171,0.8375,0.373831775700935,0.333333333333333,0.360133956386293,CMV
10000,107,0.975,0.975,0.49,0.0655,0.0606501011223051,0.0703498988776949,0.944310334748518,0.8375,0.373831775700935,0.333333333333333,0.360518691588785,CMV
10000,107,0.975,0.975,0.5,0.0672,0.062292036933946,0.072107963066054,0.945887155739702,0.8375,0.373831775700935,0.333333333333333,0.360903426791277,CMV
10000,107,0.975,0.975,0.51,0.0644,0.0595881683891367,0.0692118316108633,0.947465876362324,0.8375,0.373831775700935,0.333333333333333,0.361288161993769,CMV
10000,107,0.975,0.975,0.52,0.0626,0.057851329653528,0.067348670346472,0.949046500051243,0.8375,0.373831775700935,0.333333333333333,0.361672897196262,CMV
10000,107,0.975,0.975,0.53,0.0632,0.0584301539644256,0.0679698460355745,0.95062903024961,0.8375,0.373831775700935,0.333333333333333,0.362057632398754,CMV
10000,107,0.975,0.975,0.54,0.0637,0.0589126011791119,0.0684873988208881,0.952213470408881,0.8375,0.373831775700935,0.333333333333333,0.362442367601246,CMV
10000,107,0.975,0.975,0.55,0.0622,0.0574655156296822,0.0669344843703178,0.953799823988852,0.8375,0.373831775700935,0.333333333333333,0.362827102803738,CMV
10000,107,0.975,0.975,0.56,0.0647,0.0598777470422466,0.0695222529577534,0.95538809445768,0.8375,0.373831775700935,0.333333333333333,0.363211838006231,CMV
10000,107,0.975,0.975,0.57,0.0591,0.0544773836042756,0.0637226163957244,0.956978285291908,0.8375,0.373831775700935,0.333333333333333,0.363596573208723,CMV
10000,107,0.975,0.975,0.58,0.0583,0.0537068255196558,0.0628931744803442,0.958570399976489,0.8375,0.373831775700935,0.333333333333333,0.363981308411215,CMV
10000,107,0.975,0.975,0.59,0.0601,0.0554409170632248,0.0647590829367752,0.960164442004818,0.8375,0.373831775700935,0.333333333333333,0.364366043613707,CMV
10000,107,0.975,0.975,0.6,0.0603,0.0556336678344617,0.0649663321655383,0.961760414878748,0.8375,0.373831775700935,0.333333333333333,0.364750778816199,CMV
10000,107,0.975,0.975,0.61,0.0584,0.0538031320420106,0.0629968679579894,0.963358322108626,0.8375,0.373831775700935,0.333333333333333,0.365135514018692,CMV
10000,107,0.975,0.975,0.62,0.0549,0.0504347329808476,0.0593652670191524,0.964958167213308,0.8375,0.373831775700935,0.333333333333333,0.365520249221184,CMV
10000,107,0.975,0.975,0.63,0.0589,0.0542847214795296,0.0635152785204704,0.966559953720194,0.8375,0.373831775700935,0.333333333333333,0.365904984423676,CMV
10000,107,0.975,0.975,0.64,0.0605,0.0558264331389891,0.0651735668610109,0.968163685165248,0.8375,0.373831775700935,0.333333333333333,0.366289719626168,CMV
10000,107,0.975,0.975,0.65,0.0583,0.0537068255196558,0.0628931744803442,0.969769365093029,0.8375,0.373831775700935,0.333333333333333,0.36667445482866,CMV
10000,107,0.975,0.975,0.66,0.0509,0.046591389271624,0.055208610728376,0.97137699705671,0.8375,0.373831775700935,0.333333333333333,0.367059190031153,CMV
10000,107,0.975,0.975,0.67,0.0582,0.0536105228070036,0.0627894771929964,0.972986584618112,0.8375,0.373831775700935,0.333333333333333,0.367443925233645,CMV
10000,107,0.975,0.975,0.68,0.0569,0.0523589384725341,0.061441061527466,0.974598131347726,0.8375,0.373831775700935,0.333333333333333,0.367828660436137,CMV
10000,107,0.975,0.975,0.69,0.0553,0.0508194440592043,0.0597805559407957,0.976211640824739,0.8375,0.373831775700935,0.333333333333333,0.368213395638629,CMV
10000,107,0.975,0.975,0.7,0.0574,0.0528402393691612,0.0619597606308388,0.977827116637063,0.8375,0.373831775700935,0.333333333333333,0.368598130841121,CMV
10000,107,0.975,0.975,0.71,0.0543,0.0498577909767178,0.0587422090232822,0.97944456238136,0.8375,0.373831775700935,0.333333333333333,0.368982866043614,CMV
10000,107,0.975,0.975,0.72,0.0546,0.0501462431740845,0.0590537568259155,0.981063981663068,0.8375,0.373831775700935,0.333333333333333,0.369367601246106,CMV
10000,107,0.975,0.975,0.73,0.0538,0.049377121691421,0.058222878308579,0.982685378096431,0.8375,0.373831775700935,0.333333333333333,0.369752336448598,CMV
10000,107,0.975,0.975,0.74,0.0543,0.0498577909767178,0.0587422090232822,0.984308755304521,0.8375,0.373831775700935,0.333333333333333,0.37013707165109,CMV
10000,107,0.975,0.975,0.75,0.0547,0.0502424022785904,0.0591575977214096,0.98593411691927,0.8375,0.373831775700935,0.333333333333333,0.370521806853583,CMV
10000,107,0.975,0.975,0.76,0.0564,0.0518777361373698,0.0609222638626302,0.987561466581492,0.8375,0.373831775700935,0.333333333333333,0.370906542056075,CMV
10000,107,0.975,0.975,0.77,0.0534,0.0489926630020571,0.057807336997943,0.989190807940916,0.8375,0.373831775700935,0.333333333333333,0.371291277258567,CMV
10000,107,0.975,0.975,0.78,0.0554,0.0509156321157491,0.0598843678842509,0.990822144656208,0.8375,0.373831775700935,0.333333333333333,0.371676012461059,CMV
10000,107,0.975,0.975,0.79,0.0512,0.0468793936545568,0.0555206063454432,0.992455480395002,0.8375,0.373831775700935,0.333333333333333,0.372060747663551,CMV
10000,107,0.975,0.975,0.8,0.0561,0.0515890625580812,0.0606109374419188,0.994090818833925,0.8375,0.373831775700935,0.333333333333333,0.372445482866044,CMV
10000,107,0.975,0.975,0.81,0.0495,0.0452479237810448,0.0537520762189553,0.995728163658626,0.8375,0.373831775700935,0.333333333333333,0.372830218068536,CMV
10000,107,0.975,0.975,0.82,0.0547,0.0502424022785904,0.0591575977214096,0.997367518563803,0.8375,0.373831775700935,0.333333333333333,0.373214953271028,CMV
10000,107,0.975,0.975,0.83,0.0522,0.0478397038811817,0.0565602961188183,0.999008887253232,0.8375,0.373831775700935,0.333333333333333,0.37359968847352,CMV
10000,107,0.975,0.975,0.84,0.0494,0.0451519975350928,0.0536480024649072,1.00065227343979,0.8375,0.373831775700935,0.333333333333333,0.373984423676012,CMV
10000,107,0.975,0.975,0.85,0.0482,0.0440012622480247,0.0523987377519753,1.0022976808455,0.8375,0.373831775700935,0.333333333333333,0.374369158878505,CMV
10000,107,0.975,0.975,0.86,0.0531,0.048704364223926,0.057495635776074,1.00394511320153,0.8375,0.373831775700935,0.333333333333333,0.374753894080997,CMV
10000,107,0.975,0.975,0.87,0.0533,0.048896559081831,0.057703440918169,1.00559457424824,0.8375,0.373831775700935,0.333333333333333,0.375138629283489,CMV
10000,107,0.975,0.975,0.88,0.0521,0.0477436526167451,0.0564563473832549,1.00724606773522,0.8375,0.373831775700935,0.333333333333333,0.375523364485981,CMV
10000,107,0.975,0.975,0.89,0.0513,0.0469754042868271,0.0556245957131729,1.0088995974213,0.8375,0.373831775700935,0.333333333333333,0.375908099688474,CMV
10000,107,0.975,0.975,0.9,0.0509,0.046591389271624,0.055208610728376,1.01055516707457,0.8375,0.373831775700935,0.333333333333333,0.376292834890966,CMV
10000,107,0.975,0.975,0.91,0.0473,0.0431386807678672,0.0514613192321328,1.01221278047245,0.8375,0.373831775700935,0.333333333333333,0.376677570093458,CMV
10000,107,0.975,0.975,0.92,0.0538,0.049377121691421,0.058222878308579,1.01387244140166,0.8375,0.373831775700935,0.333333333333333,0.37706230529595,CMV
10000,107,0.975,0.975,0.93,0.0514,0.0470714194836002,0.0557285805163998,1.01553415365831,0.8375,0.373831775700935,0.333333333333333,0.377447040498442,CMV
10000,107,0.975,0.975,0.94,0.0503,0.0460155054753558,0.0545844945246442,1.01719792104789,0.8375,0.373831775700935,0.333333333333333,0.377831775700935,CMV
10000,107,0.975,0.975,0.95,0.0495,0.0452479237810448,0.0537520762189553,1.0188637473853,0.8375,0.373831775700935,0.333333333333333,0.378216510903427,CMV
10000,107,0.975,0.975,0.96,0.0506,0.0463034264285188,0.0548965735714812,1.02053163649489,0.8375,0.373831775700935,0.333333333333333,0.378601246105919,CMV
10000,107,0.975,0.975,0.97,0.0481,0.0439053997129869,0.0522946002870131,1.02220159221051,0.8375,0.373831775700935,0.333333333333333,0.378985981308411,CMV
10000,107,0.975,0.975,0.98,0.0466,0.0424680704057978,0.0507319295942022,1.02387361837548,0.8375,0.373831775700935,0.333333333333333,0.379370716510904,CMV
10000,107,0.975,0.975,0.99,0.046,0.0418934654240509,0.0501065345759491,1.02554771884268,0.8375,0.373831775700935,0.333333333333333,0.379755451713396,CMV
10000,107,0.975,0.975,1,0.0519,0.047551563496316,0.056248436503684,1.02722389747456,0.8375,0.373831775700935,0.333333333333333,0.380140186915888,CMV
10000,107,0.975,0.975,0,0.1427,0.135843526859396,0.149556473140604,0.538147431764453,0.646464646464646,0.925233644859813,0.888888888888889,0.869444444444444,EBV
10000,107,0.975,0.975,0.01,0.1388,0.132022506273288,0.145577493726712,0.539788699846119,0.646464646464646,0.925233644859813,0.888888888888889,0.869789719626168,EBV
10000,107,0.975,0.975,0.02,0.1328,0.126147558674805,0.139452441325195,0.541438695284849,0.646464646464646,0.925233644859813,0.888888888888889,0.870134994807892,EBV
10000,107,0.975,0.975,0.03,0.1379,0.131140986151517,0.144659013848483,0.543097487877107,0.646464646464646,0.925233644859813,0.888888888888889,0.870480269989616,EBV
10000,107,0.975,0.975,0.04,0.1312,0.124581658016939,0.137818341983061,0.544765148165606,0.646464646464646,0.925233644859813,0.888888888888889,0.87082554517134,EBV
10000,107,0.975,0.975,0.05,0.1354,0.128692829779264,0.142107170220737,0.546441747449304,0.646464646464646,0.925233644859813,0.888888888888889,0.871170820353063,EBV
10000,107,0.975,0.975,0.06,0.1259,0.119396969276926,0.132403030723074,0.548127357793567,0.646464646464646,0.925233644859813,0.888888888888889,0.871516095534787,EBV
10000,107,0.975,0.975,0.07,0.123,0.11656164776095,0.12943835223905,0.549822052040493,0.646464646464646,0.925233644859813,0.888888888888889,0.871861370716511,EBV
10000,107,0.975,0.975,0.08,0.1262,0.11969034341235,0.13270965658765,0.551525903819407,0.646464646464646,0.925233644859813,0.888888888888889,0.872206645898235,EBV
10000,107,0.975,0.975,0.09,0.1298,0.123211762202068,0.136388237797932,0.553238987557526,0.646464646464646,0.925233644859813,0.888888888888889,0.872551921079958,EBV
10000,107,0.975,0.975,0.1,0.1143,0.108062812236854,0.120537187763146,0.55496137849079,0.646464646464646,0.925233644859813,0.888888888888889,0.872897196261682,EBV
10000,107,0.975,0.975,0.11,0.1165,0.110210898263123,0.122789101736877,0.556693152674884,0.646464646464646,0.925233644859813,0.888888888888889,0.873242471443406,EBV
10000,107,0.975,0.975,0.12,0.1116,0.105427533339123,0.117772466660877,0.558434386996427,0.646464646464646,0.925233644859813,0.888888888888889,0.87358774662513,EBV
10000,107,0.975,0.975,0.13,0.1169,0.110601537056045,0.123198462943955,0.560185159184355,0.646464646464646,0.925233644859813,0.888888888888889,0.873933021806854,EBV
10000,107,0.975,0.975,0.14,0.1139,0.107672329721613,0.120127670278387,0.561945547821487,0.646464646464646,0.925233644859813,0.888888888888889,0.874278296988577,EBV
10000,107,0.975,0.975,0.15,0.1127,0.106501029360083,0.118898970639917,0.563715632356278,0.646464646464646,0.925233644859813,0.888888888888889,0.874623572170301,EBV
10000,107,0.975,0.975,0.16,0.1072,0.101135473974938,0.113264526025062,0.565495493114777,0.646464646464646,0.925233644859813,0.888888888888889,0.874968847352025,EBV
10000,107,0.975,0.975,0.17,0.1097,0.103573761770398,0.115826238229602,0.567285211312778,0.646464646464646,0.925233644859813,0.888888888888889,0.875314122533749,EBV
10000,107,0.975,0.975,0.18,0.1061,0.100062953218826,0.112137046781174,0.569084869068167,0.646464646464646,0.925233644859813,0.888888888888889,0.875659397715473,EBV
10000,107,0.975,0.975,0.19,0.1059,0.0998679711761852,0.111932028823815,0.570894549413487,0.646464646464646,0.925233644859813,0.888888888888889,0.876004672897196,EBV
10000,107,0.975,0.975,0.2,0.1078,0.10172056988446,0.11387943011554,0.57271433630871,0.646464646464646,0.925233644859813,0.888888888888889,0.87634994807892,EBV
10000,107,0.975,0.975,0.21,0.1064,0.100355438861537,0.112444561138463,0.574544314654217,0.646464646464646,0.925233644859813,0.888888888888889,0.876695223260644,EBV
10000,107,0.975,0.975,0.22,0.0967,0.0909063584407238,0.102493641559276,0.576384570304002,0.646464646464646,0.925233644859813,0.888888888888889,0.877040498442368,EBV
10000,107,0.975,0.975,0.23,0.0982,0.0923664457633899,0.10403355423661,0.578235190079107,0.646464646464646,0.925233644859813,0.888888888888889,0.877385773624092,EBV
10000,107,0.975,0.975,0.24,0.1032,0.0972363790866057,0.109163620913394,0.580096261781259,0.646464646464646,0.925233644859813,0.888888888888889,0.877731048805815,EBV
10000,107,0.975,0.975,0.25,0.1029,0.0969440574996334,0.108855942500367,0.581967874206775,0.646464646464646,0.925233644859813,0.888888888888889,0.878076323987539,EBV
10000,107,0.975,0.975,0.26,0.0992,0.0933400703063756,0.105059929693624,0.583850117160674,0.646464646464646,0.925233644859813,0.888888888888889,0.878421599169263,EBV
10000,107,0.975,0.975,0.27,0.098,0.0921717430900514,0.103828256909949,0.585743081471041,0.646464646464646,0.925233644859813,0.888888888888889,0.878766874350987,EBV
10000,107,0.975,0.975,0.28,0.0967,0.0909063584407238,0.102493641559276,0.587646859003642,0.646464646464646,0.925233644859813,0.888888888888889,0.87911214953271,EBV
10000,107,0.975,0.975,0.29,0.091,0.0853620006897583,0.0966379993102418,0.589561542676784,0.646464646464646,0.925233644859813,0.888888888888889,0.879457424714434,EBV
10000,107,0.975,0.975,0.3,0.0874,0.0818637163985924,0.0929362836014077,0.591487226476427,0.646464646464646,0.925233644859813,0.888888888888889,0.879802699896158,EBV
10000,107,0.975,0.975,0.31,0.0898,0.0841956020627875,0.0954043979372125,0.593424005471572,0.646464646464646,0.925233644859813,0.888888888888889,0.880147975077882,EBV
10000,107,0.975,0.975,0.32,0.089,0.0834181704248692,0.0945818295751308,0.595371975829898,0.646464646464646,0.925233644859813,0.888888888888889,0.880493250259605,EBV
10000,107,0.975,0.975,0.33,0.0892,0.0836125156620094,0.0947874843379906,0.597331234833685,0.646464646464646,0.925233644859813,0.888888888888889,0.880838525441329,EBV
10000,107,0.975,0.975,0.34,0.084,0.0785623686537104,0.0894376313462896,0.599301880896008,0.646464646464646,0.925233644859813,0.888888888888889,0.881183800623053,EBV
10000,107,0.975,0.975,0.35,0.0802,0.0748757766297688,0.0855242233702312,0.601284013577209,0.646464646464646,0.925233644859813,0.888888888888889,0.881529075804777,EBV
10000,107,0.975,0.975,0.36,0.0903,0.0846815650997021,0.0959184349002979,0.603277733601675,0.646464646464646,0.925233644859813,0.888888888888889,0.881874350986501,EBV
10000,107,0.975,0.975,0.37,0.0858,0.0803098193723056,0.0912901806276944,0.60528314287489,0.646464646464646,0.925233644859813,0.888888888888889,0.882219626168224,EBV
10000,107,0.975,0.975,0.38,0.0822,0.0768156619836314,0.0875843380163686,0.607300344500804,0.646464646464646,0.925233644859813,0.888888888888889,0.882564901349948,EBV
10000,107,0.975,0.975,0.39,0.0822,0.0768156619836314,0.0875843380163686,0.6093294427995,0.646464646464646,0.925233644859813,0.888888888888889,0.882910176531672,EBV
10000,107,0.975,0.975,0.4,0.0787,0.0734215029595205,0.0839784970404795,0.61137054332518,0.646464646464646,0.925233644859813,0.888888888888889,0.883255451713396,EBV
10000,107,0.975,0.975,0.41,0.0829,0.0774948469889556,0.0883051530110444,0.613423752884465,0.646464646464646,0.925233644859813,0.888888888888889,0.883600726895119,EBV
10000,107,0.975,0.975,0.42,0.0742,0.0690621322468144,0.0793378677531856,0.615489179555035,0.646464646464646,0.925233644859813,0.888888888888889,0.883946002076843,EBV
10000,107,0.975,0.975,0.43,0.0765,0.071289594206086,0.081710405793914,0.617566932704579,0.646464646464646,0.925233644859813,0.888888888888889,0.884291277258567,EBV
10000,107,0.975,0.975,0.44,0.0734,0.0682876973236796,0.0785123026763204,0.61965712301011,0.646464646464646,0.925233644859813,0.888888888888889,0.884636552440291,EBV
10000,107,0.975,0.975,0.45,0.0762,0.0709989761504612,0.0814010238495388,0.621759862477614,0.646464646464646,0.925233644859813,0.888888888888889,0.884981827622014,EBV
10000,107,0.975,0.975,0.46,0.0684,0.0634515957477559,0.0733484042522442,0.623875264462062,0.646464646464646,0.925233644859813,0.888888888888889,0.885327102803738,EBV
10000,107,0.975,0.975,0.47,0.0709,0.0658687403781692,0.0759312596218308,0.62600344368777,0.646464646464646,0.925233644859813,0.888888888888889,0.885672377985462,EBV
10000,107,0.975,0.975,0.48,0.0692,0.0642248793726025,0.0741751206273976,0.628144516269146,0.646464646464646,0.925233644859813,0.888888888888889,0.886017653167186,EBV
10000,107,0.975,0.975,0.49,0.0643,0.0594916487890555,0.0691083512109445,0.630298599731812,0.646464646464646,0.925233644859813,0.888888888888889,0.88636292834891,EBV
10000,107,0.975,0.975,0.5,0.0693,0.0643215533799298,0.0742784466200702,0.632465813034099,0.646464646464646,0.925233644859813,0.888888888888889,0.886708203530633,EBV
10000,107,0.975,0.975,0.51,0.0656,0.0607466600180062,0.0704533399819939,0.634646276588952,0.646464646464646,0.925233644859813,0.888888888888889,0.887053478712357,EBV
10000,107,0.975,0.975,0.52,0.0629,0.0581407263982585,0.0676592736017415,0.636840112286232,0.646464646464646,0.925233644859813,0.888888888888889,0.887398753894081,EBV
10000,107,0.975,0.975,0.53,0.0606,0.0559228212201564,0.0652771787798437,0.639047443515426,0.646464646464646,0.925233644859813,0.888888888888889,0.887744029075805,EBV
10000,107,0.975,0.975,0.54,0.0621,0.057369070800863,0.066830929199137,0.641268395188781,0.646464646464646,0.925233644859813,0.888888888888889,0.888089304257529,EBV
10000,107,0.975,0.975,0.55,0.0618,0.0570797572649958,0.0665202427350042,0.643503093764874,0.646464646464646,0.925233644859813,0.888888888888889,0.888434579439252,EBV
10000,107,0.975,0.975,0.56,0.0625,0.0577548709568535,0.0672451290431465,0.645751667272604,0.646464646464646,0.925233644859813,0.888888888888889,0.888779854620976,EBV
10000,107,0.975,0.975,0.57,0.061,0.0563084095425669,0.0656915904574331,0.648014245335654,0.646464646464646,0.925233644859813,0.888888888888889,0.8891251298027,EBV
10000,107,0.975,0.975,0.58,0.061,0.0563084095425669,0.0656915904574331,0.650290959197385,0.646464646464646,0.925233644859813,0.888888888888889,0.889470404984424,EBV
10000,107,0.975,0.975,0.59,0.0591,0.0544773836042756,0.0637226163957244,0.652581941746232,0.646464646464646,0.925233644859813,0.888888888888889,0.889815680166147,EBV
10000,107,0.975,0.975,0.6,0.0566,0.0520702051656744,0.0611297948343256,0.654887327541546,0.646464646464646,0.925233644859813,0.888888888888889,0.890160955347871,EBV
10000,107,0.975,0.975,0.61,0.0584,0.0538031320420106,0.0629968679579894,0.657207252839943,0.646464646464646,0.925233644859813,0.888888888888889,0.890506230529595,EBV
10000,107,0.975,0.975,0.62,0.056,0.0514928460619777,0.0605071539380223,0.659541855622153,0.646464646464646,0.925233644859813,0.888888888888889,0.890851505711319,EBV
10000,107,0.975,0.975,0.63,0.0564,0.0518777361373698,0.0609222638626302,0.661891275620368,0.646464646464646,0.925233644859813,0.888888888888889,0.891196780893043,EBV
10000,107,0.975,0.975,0.64,0.0587,0.0540920743757277,0.0633079256242723,0.664255654346132,0.646464646464646,0.925233644859813,0.888888888888889,0.891542056074766,EBV
10000,107,0.975,0.975,0.65,0.0574,0.0528402393691612,0.0619597606308388,0.666635135118747,0.646464646464646,0.925233644859813,0.888888888888889,0.89188733125649,EBV
10000,107,0.975,0.975,0.66,0.0558,0.051300425176015,0.060299574823985,0.669029863094229,0.646464646464646,0.925233644859813,0.888888888888889,0.892232606438214,EBV
10000,107,0.975,0.975,0.67,0.0556,0.0511080204998171,0.0600919795001829,0.671439985294839,0.646464646464646,0.925233644859813,0.888888888888889,0.892577881619938,EBV
10000,107,0.975,0.975,0.68,0.0527,0.0483200267624635,0.0570799732375365,0.673865650639157,0.646464646464646,0.925233644859813,0.888888888888889,0.892923156801662,EBV
