sim,sample_size,sensitivity,specificity,misrate,p,p_min,p_max,overall_or,or_t,theta0,theta1_true,theta1
10000,100,1,1,0.35,0.0497,0.0454397906653476,0.0539602093346524,1.16179215930305,1.25,0.05,0.0617283950617284,0.0576234567901235
10000,100,1,1,0.36,0.0477,0.0435219997434015,0.0518780002565985,1.15928322548532,1.25,0.05,0.0617283950617284,0.0575061728395062
10000,100,1,1,0.37,0.0479,0.0437136896642668,0.0520863103357332,1.15677491601344,1.25,0.05,0.0617283950617284,0.0573888888888889
10000,100,1,1,0.38,0.0447,0.0406491512200717,0.0487508487799283,1.15426723065439,1.25,0.05,0.0617283950617284,0.0572716049382716
10000,100,1,1,0.39,0.0483,0.0440971297704582,0.0525028702295418,1.15176016917527,1.25,0.05,0.0617283950617284,0.0571543209876543
10000,100,1,1,0.4,0.0473,0.0431386807678672,0.0514613192321328,1.14925373134328,1.25,0.05,0.0617283950617284,0.057037037037037
10000,100,1,1,0.41,0.0506,0.0463034264285188,0.0548965735714812,1.14674791692576,1.25,0.05,0.0617283950617284,0.0569197530864198
10000,100,1,1,0.42,0.0482,0.0440012622480247,0.0523987377519753,1.14424272569013,1.25,0.05,0.0617283950617284,0.0568024691358025
10000,100,1,1,0.43,0.0483,0.0440971297704582,0.0525028702295418,1.14173815740395,1.25,0.05,0.0617283950617284,0.0566851851851852
10000,100,1,1,0.44,0.0475,0.0433303300707345,0.0516696699292655,1.13923421183491,1.25,0.05,0.0617283950617284,0.0565679012345679
10000,100,1,1,0.45,0.0459,0.0417977164896379,0.0500022835103622,1.13673088875078,1.25,0.05,0.0617283950617284,0.0564506172839506
10000,100,1,1,0.46,0.0507,0.0463994094058445,0.0550005905941556,1.13422818791946,1.25,0.05,0.0617283950617284,0.0563333333333334
10000,100,1,1,0.47,0.0527,0.0483200267624635,0.0570799732375365,1.13172610910898,1.25,0.05,0.0617283950617284,0.0562160493827161
10000,100,1,1,0.48,0.0471,0.0429470519576776,0.0512529480423225,1.12922465208748,1.25,0.05,0.0617283950617284,0.0560987654320988
10000,100,1,1,0.49,0.0508,0.0464953970245351,0.0551046029754649,1.12672381662318,1.25,0.05,0.0617283950617284,0.0559814814814815
10000,100,1,1,0.5,0.0481,0.0439053997129869,0.0522946002870131,1.12422360248447,1.25,0.05,0.0617283950617284,0.0558641975308642
10000,100,1,1,0.51,0.0466,0.0424680704057978,0.0507319295942022,1.12172400943982,1.25,0.05,0.0617283950617284,0.0557469135802469
10000,100,1,1,0.52,0.049,0.0447683408494298,0.0532316591505702,1.11922503725782,1.25,0.05,0.0617283950617284,0.0556296296296296
10000,100,1,1,0.53,0.0468,0.0426596474381524,0.0509403525618476,1.11672668570719,1.25,0.05,0.0617283950617284,0.0555123456790124
10000,100,1,1,0.54,0.0465,0.042372289731504,0.050627710268496,1.11422895455674,1.25,0.05,0.0617283950617284,0.0553950617283951
10000,100,1,1,0.55,0.0468,0.0426596474381524,0.0509403525618476,1.11173184357542,1.25,0.05,0.0617283950617284,0.0552777777777778
10000,100,1,1,0.56,0.0464,0.0422765143065237,0.0505234856934763,1.10923535253227,1.25,0.05,0.0617283950617284,0.0551604938271605
10000,100,1,1,0.57,0.0442,0.0401708166706545,0.0482291833293455,1.10673948119648,1.25,0.05,0.0617283950617284,0.0550432098765432
10000,100,1,1,0.58,0.0468,0.0426596474381524,0.0509403525618476,1.1042442293373,1.25,0.05,0.0617283950617284,0.0549259259259259
10000,100,1,1,0.59,0.0493,0.0450560761050221,0.0535439238949779,1.10174959672416,1.25,0.05,0.0617283950617284,0.0548086419753086
10000,100,1,1,0.6,0.0461,0.0419892196894027,0.0502107803105973,1.09925558312655,1.25,0.05,0.0617283950617284,0.0546913580246914
10000,100,1,1,0.61,0.0453,0.0412233357682468,0.0493766642317532,1.09676218831411,1.25,0.05,0.0617283950617284,0.0545740740740741
10000,100,1,1,0.62,0.0463,0.0421807441470074,0.0504192558529926,1.09426941205656,1.25,0.05,0.0617283950617284,0.0544567901234568
10000,100,1,1,0.63,0.0454,0.0413190523654657,0.0494809476345343,1.09177725412378,1.25,0.05,0.0617283950617284,0.0543395061728395
10000,100,1,1,0.64,0.0472,0.0430428637934574,0.0513571362065426,1.08928571428571,1.25,0.05,0.0617283950617284,0.0542222222222222
10000,100,1,1,0.65,0.0468,0.0426596474381524,0.0509403525618476,1.08679479231246,1.25,0.05,0.0617283950617284,0.0541049382716049
10000,100,1,1,0.66,0.0442,0.0401708166706545,0.0482291833293455,1.08430448797421,1.25,0.05,0.0617283950617284,0.0539876543209877
10000,100,1,1,0.67,0.0479,0.0437136896642668,0.0520863103357332,1.08181480104128,1.25,0.05,0.0617283950617284,0.0538703703703704
